Wavenumber,Intensity
650.4205,0.385756
651.3523,0.391161
652.2841,0.386437
653.2160,0.378688
654.1478,0.381996
655.0796,0.388191
656.0115,0.394255
656.9433,0.390827
657.8751,0.373995
658.8070,0.367771
659.7388,0.373525
660.6706,0.377666
661.6025,0.375782
662.5343,0.372951
663.4661,0.363817
664.3980,0.360997
665.3298,0.360748
666.2616,0.357235
667.1935,0.363166
668.1253,0.393175
669.0571,0.397092
669.9890,0.373984
670.9208,0.366493
671.8526,0.368044
672.7845,0.367187
673.7163,0.363762
674.6481,0.359345
675.5800,0.353036
676.5118,0.346263
677.4437,0.355858
678.3755,0.366071
679.3073,0.354577
680.2392,0.346667
681.1710,0.353384
682.1028,0.355156
683.0347,0.348988
683.9665,0.342265
684.8983,0.340737
685.8302,0.340586
686.7620,0.341266
687.6938,0.341733
688.6257,0.341782
689.5575,0.339043
690.4893,0.340418
691.4212,0.338244
692.3530,0.332491
693.2848,0.330510
694.2167,0.329823
695.1485,0.331114
696.0803,0.332641
697.0122,0.331195
697.9440,0.332139
698.8758,0.330634
699.8077,0.326566
700.7395,0.323971
701.6713,0.321909
702.6032,0.322657
703.5350,0.323948
704.4669,0.317654
705.3987,0.313535
706.3305,0.314998
707.2624,0.314020
708.1942,0.314051
709.1260,0.313978
710.0579,0.310066
710.9897,0.306011
711.9215,0.300588
712.8534,0.300056
713.7852,0.304374
714.7170,0.305941
715.6489,0.304762
716.5807,0.303020
717.5125,0.299161
718.4444,0.296710
719.3762,0.295498
720.3080,0.297328
721.2399,0.297956
722.1717,0.296381
723.1035,0.293855
724.0354,0.292043
724.9672,0.289546
725.8990,0.288606
726.8309,0.287267
727.7627,0.284103
728.6945,0.283369
729.6264,0.284354
730.5582,0.281003
731.4901,0.280250
732.4219,0.283550
733.3537,0.280302
734.2856,0.276472
735.2174,0.276791
736.1492,0.275328
737.0811,0.272938
738.0129,0.269637
738.9447,0.268386
739.8766,0.269142
740.8084,0.267491
741.7402,0.264150
742.6721,0.263062
743.6039,0.263093
744.5357,0.261991
745.4676,0.261125
746.3994,0.261997
747.3312,0.260824
748.2631,0.256944
749.1949,0.254265
750.1267,0.255199
751.0586,0.254453
751.9904,0.251083
752.9222,0.249477
753.8541,0.250188
754.7859,0.249890
755.7177,0.248947
756.6496,0.245975
757.5814,0.244759
758.5132,0.243445
759.4451,0.240989
760.3769,0.238803
761.3088,0.237967
762.2406,0.237942
763.1724,0.236655
764.1043,0.234865
765.0361,0.233627
765.9679,0.232370
766.8998,0.231766
767.8316,0.231415
768.7634,0.231683
769.6953,0.230565
770.6271,0.228124
771.5589,0.226062
772.4908,0.225443
773.4226,0.225238
774.3544,0.223768
775.2863,0.220230
776.2181,0.217585
777.1499,0.215985
778.0818,0.215064
779.0136,0.214222
779.9454,0.214589
780.8773,0.214316
781.8091,0.212203
782.7409,0.209268
783.6728,0.209103
784.6046,0.208677
785.5364,0.207332
786.4683,0.205293
787.4001,0.204995
788.3320,0.204949
789.2638,0.203207
790.1956,0.200975
791.1275,0.200220
792.0593,0.199706
792.9911,0.198663
793.9230,0.196785
794.8548,0.194992
795.7866,0.193326
796.7185,0.192424
797.6503,0.191231
798.5821,0.190183
799.5140,0.189580
800.4458,0.189066
801.3776,0.187719
802.3095,0.186160
803.2413,0.185457
804.1731,0.185270
805.1050,0.183494
806.0368,0.181964
806.9686,0.180970
807.9005,0.179625
808.8323,0.176889
809.7641,0.174989
810.6960,0.174382
811.6278,0.174086
812.5596,0.172486
813.4915,0.170371
814.4233,0.169654
815.3552,0.169061
816.2870,0.167526
817.2188,0.165070
818.1507,0.163638
819.0825,0.163494
820.0143,0.163163
820.9462,0.162046
821.8780,0.160495
822.8098,0.159197
823.7417,0.158565
824.6735,0.157441
825.6053,0.155844
826.5372,0.154896
827.4690,0.153762
828.4008,0.152418
829.3327,0.151633
830.2645,0.151122
831.1963,0.149635
832.1282,0.148416
833.0600,0.147413
833.9918,0.146157
834.9237,0.145705
835.8555,0.144580
836.7873,0.142766
837.7192,0.141766
838.6510,0.140912
839.5828,0.140134
840.5147,0.139343
841.4465,0.139093
842.3784,0.138111
843.3102,0.136696
844.2420,0.135884
845.1739,0.134739
846.1057,0.133913
847.0375,0.133461
847.9694,0.132709
848.9012,0.132069
849.8330,0.131341
850.7649,0.129932
851.6967,0.128846
852.6285,0.127712
853.5604,0.127193
854.4922,0.127535
855.4240,0.126875
856.3559,0.125787
857.2877,0.125016
858.2195,0.123758
859.1514,0.122702
860.0832,0.122578
861.0150,0.122384
861.9469,0.122409
862.8787,0.122329
863.8105,0.122351
864.7424,0.122249
865.6742,0.122201
866.6060,0.122439
867.5379,0.123358
868.4697,0.124264
869.4016,0.126019
870.3334,0.128544
871.2652,0.131197
872.1971,0.133959
873.1289,0.137327
874.0607,0.141313
874.9926,0.145284
875.9244,0.147963
876.8562,0.149721
877.7881,0.150611
878.7199,0.149791
879.6517,0.146416
880.5836,0.142239
881.5154,0.137628
882.4472,0.131958
883.3791,0.125970
884.3109,0.120482
885.2427,0.115389
886.1746,0.110399
887.1064,0.105838
888.0382,0.102610
888.9701,0.100404
889.9019,0.098405
890.8337,0.095957
891.7656,0.093955
892.6974,0.092185
893.6292,0.091104
894.5611,0.090148
895.4929,0.089164
896.4247,0.088149
897.3566,0.087049
898.2884,0.086312
899.2203,0.085097
900.1521,0.084143
901.0839,0.083847
902.0158,0.083321
902.9476,0.082277
903.8794,0.081355
904.8113,0.080989
905.7431,0.080086
906.6749,0.079059
907.6068,0.079081
908.5386,0.078910
909.4704,0.078125
910.4023,0.077429
911.3341,0.076600
912.2659,0.075725
913.1978,0.075399
914.1296,0.074952
915.0614,0.074211
915.9933,0.073529
916.9251,0.073157
917.8569,0.072848
918.7888,0.072592
919.7206,0.071966
920.6524,0.071706
921.5843,0.071445
922.5161,0.071025
923.4479,0.070404
924.3798,0.069867
925.3116,0.069411
926.2435,0.068996
927.1753,0.068447
928.1071,0.067782
929.0390,0.067408
929.9708,0.067164
930.9026,0.067011
931.8345,0.066673
932.7663,0.066441
933.6981,0.066172
934.6300,0.065852
935.5618,0.065183
936.4936,0.064363
937.4255,0.063987
938.3573,0.063996
939.2891,0.063834
940.2210,0.063404
941.1528,0.063067
942.0846,0.062896
943.0165,0.062868
943.9483,0.062453
944.8801,0.062138
945.8120,0.062194
946.7438,0.062022
947.6756,0.061581
948.6075,0.061217
949.5393,0.060973
950.4711,0.060440
951.4030,0.059987
952.3348,0.059940
953.2667,0.059927
954.1985,0.059729
955.1303,0.059659
956.0622,0.059475
956.9940,0.059170
957.9258,0.059014
958.8577,0.058499
959.7895,0.058214
960.7213,0.057978
961.6532,0.057751
962.5850,0.057701
963.5168,0.057524
964.4487,0.057049
965.3805,0.056943
966.3123,0.056789
967.2442,0.056795
968.1760,0.057103
969.1078,0.057183
970.0397,0.056950
970.9715,0.056528
971.9033,0.056128
972.8352,0.055884
973.7670,0.055773
974.6988,0.055633
975.6307,0.055611
976.5625,0.055600
977.4943,0.055659
978.4262,0.055430
979.3580,0.055273
980.2899,0.055284
981.2217,0.054942
982.1535,0.054951
983.0854,0.055306
984.0172,0.055174
984.9490,0.054720
985.8809,0.054647
986.8127,0.055047
987.7445,0.054951
988.6764,0.054804
989.6082,0.055172
990.5400,0.055332
991.4719,0.055054
992.4037,0.054787
993.3355,0.055090
994.2674,0.055297
995.1992,0.055432
996.1310,0.055883
997.0629,0.056009
997.9947,0.055695
998.9265,0.055504
999.8584,0.055720
1000.7902,0.055812
1001.7220,0.055833
1002.6539,0.055999
1003.5857,0.056296
1004.5175,0.056626
1005.4494,0.056665
1006.3812,0.056768
1007.3131,0.057141
1008.2449,0.057383
1009.1767,0.057764
1010.1086,0.058223
1011.0404,0.058668
1011.9722,0.059178
1012.9041,0.059582
1013.8359,0.060000
1014.7677,0.060486
