Wavenumber,Intensity
650.4205,0.364984
651.3523,0.354685
652.2841,0.347057
653.2160,0.360173
654.1478,0.377692
655.0796,0.378266
656.0115,0.362736
656.9433,0.359938
657.8751,0.370969
658.8070,0.374511
659.7388,0.367091
660.6706,0.362997
661.6025,0.353574
662.5343,0.352258
663.4661,0.360946
664.3980,0.360001
665.3298,0.356040
666.2616,0.354913
667.1935,0.347157
668.1253,0.346239
669.0571,0.368250
669.9890,0.370208
670.9208,0.360098
671.8526,0.355189
672.7845,0.351985
673.7163,0.349012
674.6481,0.344517
675.5800,0.345963
676.5118,0.352740
677.4437,0.350729
678.3755,0.337768
679.3073,0.332879
680.2392,0.335961
681.1710,0.337925
682.1028,0.334949
683.0347,0.329354
683.9665,0.329189
684.8983,0.333712
685.8302,0.333401
686.7620,0.332807
687.6938,0.329332
688.6257,0.323078
689.5575,0.323796
690.4893,0.328320
691.4212,0.327472
692.3530,0.321568
693.2848,0.314178
694.2167,0.313152
695.1485,0.312601
696.0803,0.314897
697.0122,0.320158
697.9440,0.319069
698.8758,0.313887
699.8077,0.312849
700.7395,0.311268
701.6713,0.310028
702.6032,0.311576
703.5350,0.311080
704.4669,0.306145
705.3987,0.301694
706.3305,0.299008
707.2624,0.300678
708.1942,0.303858
709.1260,0.304815
710.0579,0.300791
710.9897,0.299105
711.9215,0.297623
712.8534,0.294975
713.7852,0.295235
714.7170,0.296944
715.6489,0.295329
716.5807,0.293256
717.5125,0.291217
718.4444,0.289913
719.3762,0.287268
720.3080,0.285610
721.2399,0.287772
722.1717,0.289003
723.1035,0.283179
724.0354,0.278558
724.9672,0.276034
725.8990,0.274700
726.8309,0.275708
727.7627,0.276488
728.6945,0.275714
729.6264,0.275275
730.5582,0.273670
731.4901,0.271170
732.4219,0.268005
733.3537,0.266711
734.2856,0.267595
735.2174,0.267032
736.1492,0.264921
737.0811,0.262282
738.0129,0.259279
738.9447,0.258416
739.8766,0.258049
740.8084,0.257613
741.7402,0.257648
742.6721,0.257891
743.6039,0.257403
744.5357,0.255271
745.4676,0.251733
746.3994,0.249919
747.3312,0.249473
748.2631,0.248483
749.1949,0.246150
750.1267,0.245452
751.0586,0.244217
751.9904,0.242463
752.9222,0.242576
753.8541,0.242574
754.7859,0.239909
755.7177,0.237831
756.6496,0.236635
757.5814,0.235062
758.5132,0.234716
759.4451,0.234070
760.3769,0.232776
761.3088,0.231739
762.2406,0.230364
763.1724,0.229248
764.1043,0.227810
765.0361,0.226902
765.9679,0.225340
766.8998,0.223242
767.8316,0.221707
768.7634,0.220639
769.6953,0.220192
770.6271,0.219642
771.5589,0.218458
772.4908,0.216674
773.4226,0.215776
774.3544,0.215747
775.2863,0.212900
776.2181,0.209428
777.1499,0.208412
778.0818,0.208722
779.0136,0.207655
779.9454,0.206132
780.8773,0.204127
781.8091,0.202118
782.7409,0.202283
783.6728,0.203318
784.6046,0.202094
785.5364,0.201275
786.4683,0.199559
787.4001,0.197500
788.3320,0.195173
789.2638,0.194931
790.1956,0.195637
791.1275,0.193315
792.0593,0.190940
792.9911,0.191132
793.9230,0.190949
794.8548,0.189892
795.7866,0.187840
796.7185,0.185625
797.6503,0.184845
798.5821,0.184833
799.5140,0.184180
800.4458,0.182897
801.3776,0.181264
802.3095,0.180341
803.2413,0.180163
804.1731,0.179050
805.1050,0.176957
806.0368,0.175479
806.9686,0.173536
807.9005,0.171770
808.8323,0.170579
809.7641,0.170308
810.6960,0.169894
811.6278,0.168475
812.5596,0.167098
813.4915,0.166217
814.4233,0.164503
815.3552,0.162451
816.2870,0.160216
817.2188,0.158642
818.1507,0.158012
819.0825,0.157126
820.0143,0.156139
820.9462,0.155109
821.8780,0.153842
822.8098,0.152939
823.7417,0.152089
824.6735,0.150881
825.6053,0.149599
826.5372,0.148211
827.4690,0.146391
828.4008,0.145920
829.3327,0.145453
830.2645,0.143665
831.1963,0.142240
832.1282,0.141813
833.0600,0.141150
833.9918,0.140309
834.9237,0.139287
835.8555,0.139032
836.7873,0.138108
837.7192,0.136332
838.6510,0.135200
839.5828,0.134298
840.5147,0.133216
841.4465,0.132863
842.3784,0.132162
843.3102,0.130898
844.2420,0.129970
845.1739,0.129264
846.1057,0.128224
847.0375,0.127411
847.9694,0.126523
848.9012,0.125537
849.8330,0.125117
850.7649,0.125198
851.6967,0.124701
852.6285,0.123048
853.5604,0.121678
854.4922,0.121826
855.4240,0.121393
856.3559,0.120451
857.2877,0.119372
858.2195,0.118481
859.1514,0.118443
860.0832,0.118762
861.0150,0.118740
861.9469,0.118688
862.8787,0.119175
863.8105,0.119645
864.7424,0.120243
865.6742,0.120655
866.6060,0.121497
867.5379,0.122585
868.4697,0.124460
869.4016,0.127055
870.3334,0.129851
871.2652,0.133572
872.1971,0.137726
873.1289,0.142668
874.0607,0.148050
874.9926,0.153235
875.9244,0.157588
876.8562,0.160743
877.7881,0.162352
878.7199,0.161286
879.6517,0.157953
880.5836,0.152786
881.5154,0.146603
882.4472,0.139643
883.3791,0.131828
884.3109,0.124940
885.2427,0.118786
886.1746,0.112960
887.1064,0.107334
888.0382,0.103283
888.9701,0.099728
889.9019,0.096514
890.8337,0.094078
891.7656,0.092162
892.6974,0.090068
893.6292,0.088495
894.5611,0.086969
895.4929,0.085621
896.4247,0.084499
897.3566,0.083311
898.2884,0.082620
899.2203,0.081604
900.1521,0.080263
901.0839,0.079375
902.0158,0.078786
902.9476,0.078507
903.8794,0.078056
904.8113,0.077236
905.7431,0.076557
906.6749,0.076114
907.6068,0.075572
908.5386,0.074897
909.4704,0.074039
910.4023,0.073699
911.3341,0.073556
912.2659,0.072570
913.1978,0.071514
914.1296,0.071224
915.0614,0.071157
915.9933,0.070965
916.9251,0.070591
917.8569,0.069598
918.7888,0.068538
919.7206,0.068327
920.6524,0.068118
921.5843,0.067438
922.5161,0.066857
923.4479,0.066598
924.3798,0.066340
925.3116,0.065968
926.2435,0.065731
927.1753,0.065194
928.1071,0.064564
929.0390,0.064541
929.9708,0.064117
930.9026,0.063462
931.8345,0.063092
932.7663,0.062864
933.6981,0.062413
934.6300,0.062041
935.5618,0.061951
936.4936,0.061878
937.4255,0.061417
938.3573,0.060949
939.2891,0.060774
940.2210,0.060706
941.1528,0.060670
942.0846,0.060151
943.0165,0.059345
943.9483,0.059199
944.8801,0.059143
945.8120,0.058856
946.7438,0.058591
947.6756,0.058567
948.6075,0.058567
949.5393,0.058333
950.4711,0.058092
951.4030,0.057922
952.3348,0.057522
953.2667,0.057448
954.1985,0.057665
955.1303,0.057192
956.0622,0.056831
956.9940,0.056557
957.9258,0.056015
958.8577,0.055735
959.7895,0.055799
960.7213,0.055562
961.6532,0.055202
962.5850,0.055339
963.5168,0.055527
964.4487,0.055349
965.3805,0.055010
966.3123,0.054736
967.2442,0.054500
968.1760,0.054397
969.1078,0.054387
970.0397,0.054477
970.9715,0.054472
971.9033,0.053945
972.8352,0.053568
973.7670,0.053684
974.6988,0.053724
975.6307,0.053721
976.5625,0.053862
977.4943,0.053675
978.4262,0.053614
979.3580,0.053682
980.2899,0.053609
981.2217,0.053744
982.1535,0.053828
983.0854,0.053766
984.0172,0.053658
984.9490,0.053763
985.8809,0.053779
986.8127,0.053687
987.7445,0.053527
988.6764,0.053527
989.6082,0.053768
990.5400,0.053703
991.4719,0.053776
992.4037,0.053938
993.3355,0.054067
994.2674,0.054513
995.1992,0.054811
996.1310,0.054737
997.0629,0.054762
997.9947,0.054735
998.9265,0.055013
999.8584,0.055514
1000.7902,0.055952
1001.7220,0.056232
1002.6539,0.055948
1003.5857,0.055915
1004.5175,0.056623
1005.4494,0.056943
1006.3812,0.057054
1007.3131,0.057493
1008.2449,0.057865
