Wavenumber,Intensity
650.4205,0.368049
651.3523,0.361688
652.2841,0.374198
653.2160,0.368464
654.1478,0.357422
655.0796,0.366043
656.0115,0.368557
656.9433,0.370581
657.8751,0.384750
658.8070,0.393373
659.7388,0.386069
660.6706,0.376444
661.6025,0.372449
662.5343,0.371385
663.4661,0.374635
664.3980,0.377718
665.3298,0.370239
666.2616,0.353329
667.1935,0.340597
668.1253,0.349333
669.0571,0.381255
669.9890,0.380528
670.9208,0.362041
671.8526,0.354249
672.7845,0.352805
673.7163,0.350396
674.6481,0.352533
675.5800,0.353774
676.5118,0.351429
677.4437,0.353017
678.3755,0.351820
679.3073,0.349844
680.2392,0.350925
681.1710,0.348707
682.1028,0.344073
683.0347,0.342892
683.9665,0.344591
684.8983,0.343569
685.8302,0.337630
686.7620,0.335632
687.6938,0.342168
688.6257,0.343731
689.5575,0.333144
690.4893,0.327473
691.4212,0.329940
692.3530,0.328762
693.2848,0.327717
694.2167,0.329673
695.1485,0.327251
696.0803,0.329300
697.0122,0.329810
697.9440,0.323369
698.8758,0.319899
699.8077,0.322875
700.7395,0.324946
701.6713,0.321609
702.6032,0.316884
703.5350,0.312771
704.4669,0.305910
705.3987,0.306621
706.3305,0.310680
707.2624,0.307300
708.1942,0.305303
709.1260,0.306483
710.0579,0.305334
710.9897,0.305249
711.9215,0.305056
712.8534,0.304553
713.7852,0.303316
714.7170,0.300500
715.6489,0.300406
716.5807,0.300997
717.5125,0.296564
718.4444,0.294087
719.3762,0.294714
720.3080,0.295064
721.2399,0.292415
722.1717,0.288314
723.1035,0.284437
724.0354,0.286710
724.9672,0.288985
725.8990,0.286421
726.8309,0.281757
727.7627,0.280904
728.6945,0.281051
729.6264,0.280245
730.5582,0.280849
731.4901,0.281018
732.4219,0.277048
733.3537,0.275357
734.2856,0.275446
735.2174,0.273274
736.1492,0.271270
737.0811,0.270486
738.0129,0.269629
738.9447,0.268802
739.8766,0.268609
740.8084,0.267270
741.7402,0.265205
742.6721,0.263882
743.6039,0.261000
744.5357,0.258604
745.4676,0.258039
746.3994,0.256599
747.3312,0.255214
748.2631,0.254372
749.1949,0.252538
750.1267,0.253205
751.0586,0.252783
751.9904,0.249129
752.9222,0.246810
753.8541,0.244603
754.7859,0.242103
755.7177,0.241967
756.6496,0.241074
757.5814,0.239853
758.5132,0.239620
759.4451,0.238258
760.3769,0.237191
761.3088,0.237984
762.2406,0.237130
763.1724,0.234497
764.1043,0.232985
765.0361,0.232615
765.9679,0.230551
766.8998,0.227859
767.8316,0.226434
768.7634,0.227119
769.6953,0.227222
770.6271,0.225199
771.5589,0.222017
772.4908,0.220877
773.4226,0.219870
774.3544,0.219247
775.2863,0.217652
776.2181,0.215958
777.1499,0.215164
778.0818,0.213431
779.0136,0.212277
779.9454,0.211337
780.8773,0.208512
781.8091,0.206897
782.7409,0.207193
783.6728,0.208726
784.6046,0.207851
785.5364,0.206020
786.4683,0.204815
787.4001,0.202994
788.3320,0.200636
789.2638,0.198849
790.1956,0.197368
791.1275,0.195886
792.0593,0.194593
792.9911,0.194012
793.9230,0.193586
794.8548,0.192603
795.7866,0.191109
796.7185,0.189592
797.6503,0.188761
798.5821,0.188265
799.5140,0.186472
800.4458,0.185392
801.3776,0.185015
802.3095,0.184738
803.2413,0.184239
804.1731,0.182485
805.1050,0.181079
806.0368,0.180169
