Wavenumber,Intensity
650.4205,0.382129
651.3523,0.381754
652.2841,0.373354
653.2160,0.365891
654.1478,0.365300
655.0796,0.382105
656.0115,0.393608
656.9433,0.388570
657.8751,0.376060
658.8070,0.367257
659.7388,0.362253
660.6706,0.364549
661.6025,0.362931
662.5343,0.361213
663.4661,0.368500
664.3980,0.375492
665.3298,0.377055
666.2616,0.374985
667.1935,0.368586
668.1253,0.374755
669.0571,0.381550
669.9890,0.372088
670.9208,0.362043
671.8526,0.358691
672.7845,0.353535
673.7163,0.351677
674.6481,0.358779
675.5800,0.353861
676.5118,0.339381
677.4437,0.339935
678.3755,0.348468
679.3073,0.351832
680.2392,0.347517
681.1710,0.345668
682.1028,0.349976
683.0347,0.352892
683.9665,0.348304
684.8983,0.341470
685.8302,0.339908
686.7620,0.340305
687.6938,0.335373
688.6257,0.335228
689.5575,0.338813
690.4893,0.339799
691.4212,0.337571
692.3530,0.333310
693.2848,0.328839
694.2167,0.328489
695.1485,0.328286
696.0803,0.330031
697.0122,0.330002
697.9440,0.326148
698.8758,0.325542
699.8077,0.324881
700.7395,0.322174
701.6713,0.321844
702.6032,0.318327
703.5350,0.314634
704.4669,0.312974
705.3987,0.313887
706.3305,0.313497
707.2624,0.314065
708.1942,0.310755
709.1260,0.307597
710.0579,0.307839
710.9897,0.307028
711.9215,0.306375
712.8534,0.306899
713.7852,0.304179
714.7170,0.304029
715.6489,0.303234
716.5807,0.300181
717.5125,0.298421
718.4444,0.299048
719.3762,0.298811
720.3080,0.296784
721.2399,0.291944
722.1717,0.289850
723.1035,0.291802
724.0354,0.293627
724.9672,0.291247
725.8990,0.288530
726.8309,0.287918
727.7627,0.285958
728.6945,0.283617
729.6264,0.284163
730.5582,0.282510
731.4901,0.280922
732.4219,0.280058
733.3537,0.278554
734.2856,0.275664
735.2174,0.274120
736.1492,0.271861
737.0811,0.270499
738.0129,0.269202
738.9447,0.268662
739.8766,0.268494
740.8084,0.265996
741.7402,0.263809
742.6721,0.263941
743.6039,0.261599
744.5357,0.260744
745.4676,0.261353
746.3994,0.259171
747.3312,0.258109
748.2631,0.256692
749.1949,0.254018
750.1267,0.253884
751.0586,0.253992
751.9904,0.253599
752.9222,0.249986
753.8541,0.246922
754.7859,0.247147
755.7177,0.247100
756.6496,0.246715
757.5814,0.246482
758.5132,0.243170
759.4451,0.238703
760.3769,0.237693
761.3088,0.239288
762.2406,0.238849
763.1724,0.236918
764.1043,0.234239
765.0361,0.234476
765.9679,0.235047
766.8998,0.232406
767.8316,0.228387
768.7634,0.226532
769.6953,0.226666
770.6271,0.227743
771.5589,0.226694
772.4908,0.225257
773.4226,0.223649
774.3544,0.220694
775.2863,0.218258
776.2181,0.218315
777.1499,0.217821
778.0818,0.216376
779.0136,0.214435
779.9454,0.212922
780.8773,0.211641
781.8091,0.210681
782.7409,0.208469
783.6728,0.207636
784.6046,0.207187
785.5364,0.205329
786.4683,0.204190
787.4001,0.204364
788.3320,0.203748
789.2638,0.202349
790.1956,0.199977
791.1275,0.198728
792.0593,0.198121
792.9911,0.196434
793.9230,0.193928
794.8548,0.193196
795.7866,0.193137
796.7185,0.193255
797.6503,0.191106
798.5821,0.188299
799.5140,0.188240
800.4458,0.187656
801.3776,0.186261
802.3095,0.186438
803.2413,0.185589
804.1731,0.184051
805.1050,0.182688
806.0368,0.180659
806.9686,0.179256
807.9005,0.178491
808.8323,0.178047
809.7641,0.175874
810.6960,0.172930
811.6278,0.171944
812.5596,0.171651
813.4915,0.170844
814.4233,0.168884
815.3552,0.167324
816.2870,0.166212
817.2188,0.164799
818.1507,0.163530
819.0825,0.162196
820.0143,0.160783
820.9462,0.159413
821.8780,0.158250
822.8098,0.158044
823.7417,0.157157
824.6735,0.156850
825.6053,0.155304
826.5372,0.153123
827.4690,0.152767
828.4008,0.152366
829.3327,0.150758
830.2645,0.149674
831.1963,0.148997
832.1282,0.147517
833.0600,0.146314
833.9918,0.145741
834.9237,0.144297
835.8555,0.142776
836.7873,0.142544
837.7192,0.142363
838.6510,0.141352
839.5828,0.140359
840.5147,0.138669
841.4465,0.137461
842.3784,0.136722
843.3102,0.135730
844.2420,0.134993
845.1739,0.134547
846.1057,0.133681
847.0375,0.132403
847.9694,0.130723
848.9012,0.129435
849.8330,0.128754
850.7649,0.128290
851.6967,0.128031
852.6285,0.127919
853.5604,0.126630
854.4922,0.125671
855.4240,0.124931
856.3559,0.124284
857.2877,0.124267
858.2195,0.123817
859.1514,0.123302
860.0832,0.122645
861.0150,0.122298
861.9469,0.122053
862.8787,0.121216
863.8105,0.121393
864.7424,0.122561
865.6742,0.122787
866.6060,0.122692
867.5379,0.123562
868.4697,0.125033
869.4016,0.126832
870.3334,0.129419
871.2652,0.132254
872.1971,0.135378
873.1289,0.139047
874.0607,0.143202
874.9926,0.147429
875.9244,0.150809
876.8562,0.153121
877.7881,0.153622
878.7199,0.152838
879.6517,0.150273
880.5836,0.146346
881.5154,0.140938
882.4472,0.134249
883.3791,0.127700
884.3109,0.121849
885.2427,0.116001
886.1746,0.110850
887.1064,0.107010
888.0382,0.103787
888.9701,0.100186
889.9019,0.097377
890.8337,0.095990
891.7656,0.094356
892.6974,0.092404
893.6292,0.091094
894.5611,0.089494
895.4929,0.088053
896.4247,0.087094
897.3566,0.086139
898.2884,0.085003
899.2203,0.083952
900.1521,0.083199
901.0839,0.082826
902.0158,0.082590
902.9476,0.082083
903.8794,0.080722
904.8113,0.079553
905.7431,0.079271
906.6749,0.078814
907.6068,0.078007
908.5386,0.077619
909.4704,0.076777
910.4023,0.076109
911.3341,0.075587
912.2659,0.075059
913.1978,0.074509
914.1296,0.074000
915.0614,0.073603
915.9933,0.073006
916.9251,0.072129
917.8569,0.071475
918.7888,0.070979
919.7206,0.070531
920.6524,0.070414
921.5843,0.070299
922.5161,0.070013
923.4479,0.069630
924.3798,0.068995
925.3116,0.068437
926.2435,0.068198
927.1753,0.067870
928.1071,0.067439
929.0390,0.067151
