Wavenumber,Intensity
650.4205,0.393991
651.3523,0.383100
652.2841,0.362091
653.2160,0.363599
654.1478,0.378936
655.0796,0.382985
656.0115,0.366655
656.9433,0.362818
657.8751,0.377945
658.8070,0.377408
659.7388,0.368727
660.6706,0.372782
661.6025,0.368290
662.5343,0.370817
663.4661,0.375086
664.3980,0.367255
665.3298,0.355872
666.2616,0.344358
667.1935,0.335752
668.1253,0.344633
669.0571,0.375736
669.9890,0.373933
670.9208,0.361526
671.8526,0.357923
672.7845,0.350147
673.7163,0.345071
674.6481,0.343905
675.5800,0.346488
676.5118,0.352317
677.4437,0.356447
678.3755,0.348810
679.3073,0.343781
680.2392,0.342936
681.1710,0.341723
682.1028,0.341788
683.0347,0.339579
683.9665,0.337247
684.8983,0.335281
685.8302,0.331129
686.7620,0.330848
687.6938,0.327068
688.6257,0.327594
689.5575,0.329501
690.4893,0.328693
691.4212,0.324479
692.3530,0.322715
693.2848,0.322361
694.2167,0.325945
695.1485,0.328845
696.0803,0.327501
697.0122,0.322926
697.9440,0.321490
698.8758,0.319937
699.8077,0.315768
700.7395,0.313894
701.6713,0.315508
702.6032,0.315758
703.5350,0.314885
704.4669,0.309712
705.3987,0.304519
706.3305,0.303272
707.2624,0.305747
708.1942,0.305417
709.1260,0.302629
710.0579,0.303382
710.9897,0.304712
711.9215,0.302005
712.8534,0.301122
713.7852,0.297861
714.7170,0.295303
715.6489,0.298218
716.5807,0.295534
717.5125,0.292663
718.4444,0.295689
719.3762,0.294369
720.3080,0.291066
721.2399,0.288544
722.1717,0.287971
723.1035,0.289293
724.0354,0.287746
724.9672,0.283266
725.8990,0.282634
726.8309,0.282723
727.7627,0.281511
728.6945,0.279019
729.6264,0.278593
730.5582,0.277290
731.4901,0.275039
732.4219,0.272670
733.3537,0.270322
734.2856,0.272576
735.2174,0.273969
736.1492,0.268925
737.0811,0.268150
738.0129,0.269237
738.9447,0.268751
739.8766,0.265454
740.8084,0.261734
741.7402,0.258320
742.6721,0.258913
743.6039,0.260932
744.5357,0.260075
745.4676,0.257806
746.3994,0.255780
747.3312,0.252792
748.2631,0.252912
749.1949,0.251824
750.1267,0.249592
751.0586,0.247806
751.9904,0.244868
752.9222,0.243186
753.8541,0.244483
754.7859,0.244312
755.7177,0.242715
756.6496,0.239743
757.5814,0.237166
758.5132,0.236955
759.4451,0.237718
760.3769,0.236326
761.3088,0.235029
762.2406,0.232637
763.1724,0.231186
764.1043,0.230364
765.0361,0.229613
765.9679,0.228409
766.8998,0.227212
767.8316,0.224964
768.7634,0.225183
769.6953,0.224980
770.6271,0.223296
771.5589,0.221273
772.4908,0.218471
773.4226,0.217090
774.3544,0.217548
775.2863,0.216224
776.2181,0.215241
777.1499,0.214166
778.0818,0.213060
779.0136,0.212418
779.9454,0.211451
780.8773,0.209724
781.8091,0.209048
782.7409,0.207936
783.6728,0.205582
784.6046,0.203124
785.5364,0.202775
786.4683,0.203152
787.4001,0.201926
788.3320,0.198644
789.2638,0.196652
790.1956,0.195336
791.1275,0.194974
792.0593,0.194481
792.9911,0.193851
793.9230,0.191970
794.8548,0.189769
795.7866,0.188022
796.7185,0.187834
797.6503,0.187405
798.5821,0.185746
799.5140,0.184425
800.4458,0.184630
801.3776,0.183761
802.3095,0.182343
803.2413,0.180967
804.1731,0.179907
805.1050,0.180003
806.0368,0.179934
806.9686,0.179037
807.9005,0.176923
808.8323,0.174254
809.7641,0.172397
810.6960,0.170708
811.6278,0.169349
812.5596,0.168654
813.4915,0.168044
814.4233,0.166605
815.3552,0.164956
816.2870,0.162535
817.2188,0.160947
818.1507,0.158855
819.0825,0.157905
820.0143,0.157939
820.9462,0.157503
821.8780,0.156471
822.8098,0.154961
823.7417,0.153723
824.6735,0.152645
825.6053,0.151170
826.5372,0.150033
827.4690,0.149009
828.4008,0.148321
829.3327,0.147416
830.2645,0.146491
831.1963,0.144949
832.1282,0.143537
833.0600,0.142861
833.9918,0.142225
834.9237,0.141168
835.8555,0.139921
836.7873,0.139011
837.7192,0.137572
838.6510,0.136725
839.5828,0.136746
840.5147,0.136249
841.4465,0.135108
842.3784,0.133379
843.3102,0.131860
844.2420,0.131544
845.1739,0.131593
846.1057,0.130537
847.0375,0.129322
847.9694,0.128912
848.9012,0.127782
849.8330,0.126517
850.7649,0.126148
851.6967,0.125855
