Wavenumber,Intensity
650.4205,0.379473
651.3523,0.375364
652.2841,0.383494
653.2160,0.395324
654.1478,0.388254
655.0796,0.380224
656.0115,0.380437
656.9433,0.375850
657.8751,0.365071
658.8070,0.360161
659.7388,0.358641
660.6706,0.361763
661.6025,0.369373
662.5343,0.378601
663.4661,0.377306
664.3980,0.373099
665.3298,0.373987
666.2616,0.368140
667.1935,0.361320
668.1253,0.373815
669.0571,0.370435
669.9890,0.364406
670.9208,0.359017
671.8526,0.356708
672.7845,0.357668
673.7163,0.355296
674.6481,0.352023
675.5800,0.350822
676.5118,0.348520
677.4437,0.347969
678.3755,0.346245
679.3073,0.346792
680.2392,0.350128
681.1710,0.355245
682.1028,0.353734
683.0347,0.348221
683.9665,0.342948
684.8983,0.340232
685.8302,0.339452
686.7620,0.343126
687.6938,0.341146
688.6257,0.343425
689.5575,0.342549
690.4893,0.333128
691.4212,0.329107
692.3530,0.328972
693.2848,0.325842
694.2167,0.326278
695.1485,0.320678
696.0803,0.316750
697.0122,0.322614
697.9440,0.327762
698.8758,0.325226
699.8077,0.325160
700.7395,0.321525
701.6713,0.318809
702.6032,0.317608
703.5350,0.317668
704.4669,0.317672
705.3987,0.316873
706.3305,0.314559
707.2624,0.311841
708.1942,0.310715
709.1260,0.311226
710.0579,0.309210
710.9897,0.305354
711.9215,0.301792
712.8534,0.302211
713.7852,0.300549
714.7170,0.300495
715.6489,0.298236
716.5807,0.297117
717.5125,0.297614
718.4444,0.295974
719.3762,0.294267
720.3080,0.293892
721.2399,0.294142
722.1717,0.296059
723.1035,0.292052
724.0354,0.287639
724.9672,0.287901
725.8990,0.287975
726.8309,0.285196
727.7627,0.283903
728.6945,0.282085
729.6264,0.281554
730.5582,0.281174
731.4901,0.280046
732.4219,0.277475
733.3537,0.276583
734.2856,0.275700
735.2174,0.273429
736.1492,0.270995
737.0811,0.270575
738.0129,0.268212
738.9447,0.267717
739.8766,0.268954
740.8084,0.268105
741.7402,0.265264
742.6721,0.263094
743.6039,0.261836
744.5357,0.262214
745.4676,0.261543
746.3994,0.259542
747.3312,0.256458
748.2631,0.253778
749.1949,0.251689
750.1267,0.253227
751.0586,0.254044
751.9904,0.252301
752.9222,0.249474
753.8541,0.246722
754.7859,0.245629
755.7177,0.247471
756.6496,0.248434
757.5814,0.245759
758.5132,0.239950
759.4451,0.237919
760.3769,0.239126
761.3088,0.239730
762.2406,0.237061
763.1724,0.233950
764.1043,0.232277
765.0361,0.233070
765.9679,0.232641
766.8998,0.230707
767.8316,0.229206
768.7634,0.228726
769.6953,0.227696
770.6271,0.226563
771.5589,0.224923
772.4908,0.222668
773.4226,0.220044
774.3544,0.218002
775.2863,0.217856
776.2181,0.217937
777.1499,0.215940
778.0818,0.215116
779.0136,0.215120
779.9454,0.213604
780.8773,0.211623
781.8091,0.209771
782.7409,0.207465
783.6728,0.207262
784.6046,0.207094
785.5364,0.206150
786.4683,0.204045
787.4001,0.201203
788.3320,0.199620
789.2638,0.199640
790.1956,0.200014
791.1275,0.198972
792.0593,0.197254
792.9911,0.197062
793.9230,0.195786
794.8548,0.194153
795.7866,0.193007
796.7185,0.192748
797.6503,0.191177
798.5821,0.189686
799.5140,0.187624
800.4458,0.186861
801.3776,0.185996
802.3095,0.184686
803.2413,0.183441
804.1731,0.182495
805.1050,0.181071
806.0368,0.181449
806.9686,0.180412
807.9005,0.178674
808.8323,0.177354
809.7641,0.175656
810.6960,0.173455
811.6278,0.171251
812.5596,0.168903
813.4915,0.167273
814.4233,0.166436
815.3552,0.166517
816.2870,0.166110
817.2188,0.164419
818.1507,0.162184
819.0825,0.161262
820.0143,0.161343
820.9462,0.159975
821.8780,0.157993
822.8098,0.156602
823.7417,0.156312
824.6735,0.156034
825.6053,0.154862
826.5372,0.153804
827.4690,0.152364
828.4008,0.150940
829.3327,0.148880
830.2645,0.147108
831.1963,0.147010
832.1282,0.146376
833.0600,0.145144
833.9918,0.144520
834.9237,0.143671
835.8555,0.143154
836.7873,0.142878
837.7192,0.141192
838.6510,0.139166
839.5828,0.138457
840.5147,0.137904
841.4465,0.137390
842.3784,0.136848
843.3102,0.135431
844.2420,0.134245
845.1739,0.133382
846.1057,0.131784
847.0375,0.130850
847.9694,0.130450
848.9012,0.129860
849.8330,0.128520
850.7649,0.127622
851.6967,0.127443
852.6285,0.126857
853.5604,0.125938
854.4922,0.125378
855.4240,0.125204
856.3559,0.124179
857.2877,0.122587
858.2195,0.122150
859.1514,0.121753
860.0832,0.120950
861.0150,0.121167
861.9469,0.121537
862.8787,0.121314
863.8105,0.120981
864.7424,0.121007
865.6742,0.122666
866.6060,0.124259
867.5379,0.125186
868.4697,0.126102
869.4016,0.128223
870.3334,0.131012
871.2652,0.134218
872.1971,0.137749
873.1289,0.141715
874.0607,0.146319
874.9926,0.151162
875.9244,0.155540
876.8562,0.158224
877.7881,0.159225
878.7199,0.157728
879.6517,0.154585
880.5836,0.150431
881.5154,0.144749
882.4472,0.137677
883.3791,0.130278
884.3109,0.123826
885.2427,0.117864
886.1746,0.112535
887.1064,0.107963
888.0382,0.103587
888.9701,0.100236
889.9019,0.097557
890.8337,0.095555
891.7656,0.094549
892.6974,0.092777
893.6292,0.090759
894.5611,0.089286
895.4929,0.087781
896.4247,0.087039
897.3566,0.086558
898.2884,0.085360
899.2203,0.083649
900.1521,0.082817
901.0839,0.082502
902.0158,0.081471
902.9476,0.080303
903.8794,0.079271
904.8113,0.078451
905.7431,0.078127
906.6749,0.078033
907.6068,0.077237
908.5386,0.076329
909.4704,0.075953
910.4023,0.075529
911.3341,0.075045
912.2659,0.074309
913.1978,0.073289
914.1296,0.072882
915.0614,0.072733
915.9933,0.072019
916.9251,0.071690
917.8569,0.071312
918.7888,0.070661
919.7206,0.070315
920.6524,0.070140
921.5843,0.069237
922.5161,0.068435
923.4479,0.068288
924.3798,0.068243
925.3116,0.067379
926.2435,0.066346
927.1753,0.065927
928.1071,0.065877
929.0390,0.065935
929.9708,0.065604
930.9026,0.065373
931.8345,0.065017
932.7663,0.064331
933.6981,0.064027
934.6300,0.063987
935.5618,0.063812
936.4936,0.063316
937.4255,0.062738
938.3573,0.062274
939.2891,0.062189
940.2210,0.062211
941.1528,0.062005
942.0846,0.061500
943.0165,0.060910
