Wavenumber,Intensity
650.4205,0.336751
651.3523,0.345324
652.2841,0.365748
653.2160,0.368029
654.1478,0.366837
655.0796,0.367070
656.0115,0.359606
656.9433,0.356338
657.8751,0.360066
658.8070,0.368195
659.7388,0.371309
660.6706,0.367463
661.6025,0.355883
662.5343,0.342990
663.4661,0.342124
664.3980,0.350334
665.3298,0.340260
666.2616,0.339759
667.1935,0.344051
668.1253,0.333948
669.0571,0.341487
669.9890,0.349764
670.9208,0.345771
671.8526,0.342133
672.7845,0.339144
673.7163,0.340960
674.6481,0.341522
675.5800,0.334288
676.5118,0.327508
677.4437,0.330677
678.3755,0.331539
679.3073,0.330196
680.2392,0.329891
681.1710,0.329961
682.1028,0.328845
683.0347,0.331241
683.9665,0.329037
684.8983,0.323619
685.8302,0.318870
686.7620,0.316497
687.6938,0.311599
688.6257,0.309787
689.5575,0.312365
690.4893,0.313139
691.4212,0.313049
692.3530,0.316309
693.2848,0.317144
694.2167,0.315016
695.1485,0.313688
696.0803,0.311507
697.0122,0.311217
697.9440,0.315287
698.8758,0.311738
699.8077,0.306762
700.7395,0.306612
701.6713,0.304763
702.6032,0.302100
703.5350,0.302753
704.4669,0.302022
705.3987,0.298479
706.3305,0.295388
707.2624,0.296673
708.1942,0.294806
709.1260,0.291791
710.0579,0.288294
710.9897,0.287850
711.9215,0.289148
712.8534,0.290035
713.7852,0.290037
714.7170,0.286197
715.6489,0.282830
716.5807,0.282843
717.5125,0.282791
718.4444,0.283862
719.3762,0.281478
720.3080,0.277747
721.2399,0.276014
722.1717,0.277588
723.1035,0.278758
724.0354,0.276887
724.9672,0.273377
725.8990,0.273296
726.8309,0.274515
727.7627,0.272377
728.6945,0.267064
729.6264,0.264851
730.5582,0.265608
731.4901,0.263555
732.4219,0.261119
733.3537,0.262415
734.2856,0.261616
735.2174,0.259320
736.1492,0.257155
737.0811,0.256698
738.0129,0.256945
738.9447,0.257311
739.8766,0.255388
740.8084,0.252021
741.7402,0.249530
742.6721,0.248434
743.6039,0.247560
744.5357,0.246572
745.4676,0.244706
746.3994,0.243916
747.3312,0.241922
748.2631,0.239679
749.1949,0.239687
750.1267,0.240640
751.0586,0.238096
751.9904,0.235571
752.9222,0.235197
753.8541,0.233620
754.7859,0.232618
755.7177,0.231480
756.6496,0.231793
757.5814,0.233206
758.5132,0.231514
759.4451,0.227359
760.3769,0.224694
761.3088,0.224966
762.2406,0.224476
763.1724,0.221271
764.1043,0.217970
765.0361,0.216369
765.9679,0.217185
766.8998,0.217390
767.8316,0.216723
768.7634,0.216530
769.6953,0.214441
770.6271,0.211266
771.5589,0.210655
772.4908,0.211102
773.4226,0.208758
774.3544,0.207488
775.2863,0.207269
776.2181,0.205208
777.1499,0.203672
778.0818,0.204351
779.0136,0.203139
779.9454,0.200852
780.8773,0.200409
781.8091,0.199325
782.7409,0.197121
783.6728,0.196354
784.6046,0.195017
785.5364,0.194100
786.4683,0.193367
787.4001,0.191873
788.3320,0.191487
789.2638,0.191660
790.1956,0.190073
791.1275,0.188884
792.0593,0.187943
792.9911,0.186454
793.9230,0.185569
794.8548,0.184333
795.7866,0.181459
796.7185,0.179202
797.6503,0.178123
798.5821,0.178078
799.5140,0.177848
800.4458,0.176784
801.3776,0.174756
802.3095,0.174144
803.2413,0.174961
804.1731,0.174528
805.1050,0.173062
806.0368,0.171935
806.9686,0.170125
807.9005,0.167586
808.8323,0.166916
809.7641,0.166660
810.6960,0.164737
811.6278,0.162525
812.5596,0.160567
813.4915,0.159925
814.4233,0.159133
815.3552,0.157611
816.2870,0.156011
817.2188,0.155068
818.1507,0.153941
819.0825,0.153417
820.0143,0.152575
820.9462,0.151309
821.8780,0.150432
822.8098,0.148633
823.7417,0.145695
824.6735,0.145066
825.6053,0.145673
826.5372,0.144677
827.4690,0.142240
828.4008,0.140759
829.3327,0.139519
830.2645,0.138926
831.1963,0.138735
832.1282,0.138487
833.0600,0.137966
833.9918,0.136939
834.9237,0.135348
835.8555,0.134412
836.7873,0.133515
837.7192,0.132573
838.6510,0.131594
839.5828,0.130267
840.5147,0.129040
841.4465,0.128351
842.3784,0.127720
843.3102,0.127795
844.2420,0.127588
845.1739,0.126582
846.1057,0.125293
847.0375,0.124543
847.9694,0.123627
848.9012,0.122129
849.8330,0.121386
850.7649,0.120924
851.6967,0.119596
852.6285,0.118760
853.5604,0.119006
854.4922,0.119184
855.4240,0.118326
856.3559,0.117924
857.2877,0.117675
858.2195,0.117208
859.1514,0.116682
860.0832,0.116110
861.0150,0.116024
861.9469,0.116567
862.8787,0.116907
863.8105,0.117119
864.7424,0.117408
865.6742,0.118284
866.6060,0.119873
867.5379,0.121509
868.4697,0.123061
869.4016,0.125866
870.3334,0.130274
871.2652,0.135139
872.1971,0.139546
873.1289,0.145061
874.0607,0.151572
874.9926,0.158172
875.9244,0.163819
876.8562,0.167878
