Wavenumber,Intensity
650.4205,0.364926
651.3523,0.373494
652.2841,0.392952
653.2160,0.382797
654.1478,0.360289
655.0796,0.358593
656.0115,0.368918
656.9433,0.366770
657.8751,0.362716
658.8070,0.363358
659.7388,0.363316
660.6706,0.370626
661.6025,0.363923
662.5343,0.351801
663.4661,0.356652
664.3980,0.372729
665.3298,0.371098
666.2616,0.356141
667.1935,0.352860
668.1253,0.383234
669.0571,0.399217
669.9890,0.380254
670.9208,0.367716
671.8526,0.353510
672.7845,0.347252
673.7163,0.351218
674.6481,0.342344
675.5800,0.334701
676.5118,0.338244
677.4437,0.343616
678.3755,0.343655
679.3073,0.342250
680.2392,0.338178
681.1710,0.340110
682.1028,0.345650
683.0347,0.346934
683.9665,0.339081
684.8983,0.332399
685.8302,0.329367
686.7620,0.327059
687.6938,0.324992
688.6257,0.327876
689.5575,0.328332
690.4893,0.326131
691.4212,0.326348
692.3530,0.327684
693.2848,0.324422
694.2167,0.321847
695.1485,0.321611
696.0803,0.320497
697.0122,0.311842
697.9440,0.309422
698.8758,0.316785
699.8077,0.317346
700.7395,0.313894
701.6713,0.312717
702.6032,0.310354
703.5350,0.309758
704.4669,0.308769
705.3987,0.306096
706.3305,0.304460
707.2624,0.303386
708.1942,0.300895
709.1260,0.300663
710.0579,0.296940
710.9897,0.295499
711.9215,0.296899
712.8534,0.297116
713.7852,0.297125
714.7170,0.296402
715.6489,0.295048
716.5807,0.291648
717.5125,0.288891
718.4444,0.288231
719.3762,0.286030
720.3080,0.285674
721.2399,0.286391
722.1717,0.286383
723.1035,0.283677
724.0354,0.282248
724.9672,0.280781
725.8990,0.279270
726.8309,0.276930
727.7627,0.276388
728.6945,0.276991
729.6264,0.276776
730.5582,0.273935
731.4901,0.273343
732.4219,0.271099
733.3537,0.271129
734.2856,0.271496
735.2174,0.268466
736.1492,0.266418
737.0811,0.265886
738.0129,0.262972
738.9447,0.260678
739.8766,0.259911
740.8084,0.260427
741.7402,0.259591
742.6721,0.257716
743.6039,0.255811
744.5357,0.254696
745.4676,0.252712
746.3994,0.251122
747.3312,0.249441
748.2631,0.247083
749.1949,0.245544
750.1267,0.244654
751.0586,0.245075
751.9904,0.243975
752.9222,0.243013
753.8541,0.244179
754.7859,0.240758
755.7177,0.239208
756.6496,0.238804
757.5814,0.236506
758.5132,0.234554
759.4451,0.235384
760.3769,0.233546
761.3088,0.231633
762.2406,0.230496
763.1724,0.228407
764.1043,0.226928
765.0361,0.225972
765.9679,0.225538
766.8998,0.224303
767.8316,0.220402
768.7634,0.219114
769.6953,0.220420
770.6271,0.221558
771.5589,0.221040
772.4908,0.217629
773.4226,0.215043
774.3544,0.214409
775.2863,0.212881
776.2181,0.211268
777.1499,0.210076
778.0818,0.209036
779.0136,0.207629
779.9454,0.205917
780.8773,0.205024
781.8091,0.205457
782.7409,0.206094
783.6728,0.204311
784.6046,0.200856
785.5364,0.200041
786.4683,0.198437
787.4001,0.196865
788.3320,0.197093
789.2638,0.197106
790.1956,0.195550
791.1275,0.194177
792.0593,0.193113
792.9911,0.190895
793.9230,0.187519
794.8548,0.186608
795.7866,0.188263
796.7185,0.187734
797.6503,0.185148
798.5821,0.183452
799.5140,0.182970
800.4458,0.183660
801.3776,0.183711
802.3095,0.181892
803.2413,0.180428
804.1731,0.179959
805.1050,0.178808
806.0368,0.177403
806.9686,0.175509
807.9005,0.174105
808.8323,0.172480
809.7641,0.169197
810.6960,0.167222
811.6278,0.168150
812.5596,0.168345
813.4915,0.166463
814.4233,0.163887
815.3552,0.161781
816.2870,0.160323
817.2188,0.159120
818.1507,0.157926
819.0825,0.156312
820.0143,0.154489
820.9462,0.154538
821.8780,0.154869
822.8098,0.153769
823.7417,0.152300
824.6735,0.150922
825.6053,0.149393
826.5372,0.148438
827.4690,0.147584
828.4008,0.146957
829.3327,0.146331
830.2645,0.145231
831.1963,0.144135
832.1282,0.143007
833.0600,0.141028
833.9918,0.139944
834.9237,0.139372
835.8555,0.138309
836.7873,0.137125
837.7192,0.136129
838.6510,0.135640
839.5828,0.135496
840.5147,0.134713
841.4465,0.133187
842.3784,0.131229
843.3102,0.130001
844.2420,0.129696
845.1739,0.130282
846.1057,0.129591
847.0375,0.128176
847.9694,0.128040
848.9012,0.127031
849.8330,0.125316
850.7649,0.124827
851.6967,0.124417
852.6285,0.124261
853.5604,0.122983
854.4922,0.121268
855.4240,0.120395
856.3559,0.120832
857.2877,0.120638
858.2195,0.120361
859.1514,0.120027
860.0832,0.119385
861.0150,0.119478
861.9469,0.119597
862.8787,0.119560
863.8105,0.119911
864.7424,0.120256
865.6742,0.121503
866.6060,0.123150
867.5379,0.124360
868.4697,0.125532
869.4016,0.127258
870.3334,0.130264
871.2652,0.133782
872.1971,0.138361
873.1289,0.144174
874.0607,0.150032
874.9926,0.155659
875.9244,0.160450
876.8562,0.164096
877.7881,0.165628
878.7199,0.164904
879.6517,0.161649
880.5836,0.156277
881.5154,0.149114
882.4472,0.141888
883.3791,0.134419
884.3109,0.126994
885.2427,0.120503
886.1746,0.115002
887.1064,0.109816
888.0382,0.105363
888.9701,0.101319
889.9019,0.097480
890.8337,0.094284
891.7656,0.091775
892.6974,0.089869
893.6292,0.088660
894.5611,0.087206
895.4929,0.085887
896.4247,0.085127
897.3566,0.084443
898.2884,0.082925
899.2203,0.081351
900.1521,0.080158
901.0839,0.079570
902.0158,0.079212
902.9476,0.078550
903.8794,0.077944
904.8113,0.077451
905.7431,0.076643
906.6749,0.075913
907.6068,0.075379
908.5386,0.074840
909.4704,0.074146
910.4023,0.073416
911.3341,0.073044
912.2659,0.072584
913.1978,0.071811
914.1296,0.071367
915.0614,0.070990
915.9933,0.070860
916.9251,0.070379
917.8569,0.069406
918.7888,0.068901
919.7206,0.068219
920.6524,0.067335
921.5843,0.067060
922.5161,0.066651
923.4479,0.066291
924.3798,0.066739
925.3116,0.066546
926.2435,0.065391
927.1753,0.064870
928.1071,0.065142
929.0390,0.064845
929.9708,0.064253
930.9026,0.063657
931.8345,0.063151
932.7663,0.062697
933.6981,0.062601
934.6300,0.062304
935.5618,0.061562
936.4936,0.061006
937.4255,0.060915
938.3573,0.060921
939.2891,0.060905
940.2210,0.060613
941.1528,0.060192
942.0846,0.059933
943.0165,0.059796
943.9483,0.059577
944.8801,0.059463
945.8120,0.059214
946.7438,0.058475
947.6756,0.057926
948.6075,0.057923
949.5393,0.058051
950.4711,0.057844
951.4030,0.057502
952.3348,0.057256
953.2667,0.057004
954.1985,0.057139
955.1303,0.057067
956.0622,0.056697
956.9940,0.056334
957.9258,0.055960
958.8577,0.055873
959.7895,0.055695
960.7213,0.055870
961.6532,0.055891
962.5850,0.055744
963.5168,0.055579
964.4487,0.054905
965.3805,0.054572
966.3123,0.054481
967.2442,0.054581
968.1760,0.054870
969.1078,0.054557
970.0397,0.054365
970.9715,0.054391
971.9033,0.054498
972.8352,0.054565
973.7670,0.054148
974.6988,0.053647
975.6307,0.053419
976.5625,0.053773
977.4943,0.054016
978.4262,0.053783
979.3580,0.053856
980.2899,0.054018
981.2217,0.053844
982.1535,0.053555
983.0854,0.053555
984.0172,0.053734
984.9490,0.053545
985.8809,0.053294
986.8127,0.053549
987.7445,0.053821
988.6764,0.054056
989.6082,0.053878
990.5400,0.053751
991.4719,0.053927
992.4037,0.054096
993.3355,0.054260
994.2674,0.054285
995.1992,0.054606
996.1310,0.054672
997.0629,0.054587
997.9947,0.054996
998.9265,0.055312
999.8584,0.055492
1000.7902,0.055647
1001.7220,0.055787
1002.6539,0.055890
1003.5857,0.056537
1004.5175,0.057120
1005.4494,0.057314
1006.3812,0.057404
1007.3131,0.057746
1008.2449,0.058346
1009.1767,0.058855
1010.1086,0.059178
1011.0404,0.059786
1011.9722,0.060736
1012.9041,0.061550
1013.8359,0.062035
1014.7677,0.062723
1015.6996,0.063592
1016.6314,0.064716
1017.5632,0.066007
1018.4951,0.067391
1019.4269,0.068703
1020.3587,0.070167
1021.2906,0.071920
1022.2224,0.074043
1023.1542,0.076441
1024.0861,0.078949
1025.0179,0.081625
1025.9497,0.084760
1026.8816,0.088030
1027.8134,0.091412
1028.7452,0.095445
1029.6771,0.100411
1030.6089,0.105848
1031.5407,0.112092
1032.4726,0.119471
1033.4044,0.128006
1034.3362,0.137669
1035.2681,0.148311
1036.1999,0.160645
1037.1318,0.174462
1038.0636,0.189325
1038.9954,0.204917
1039.9273,0.220885
1040.8591,0.235699
1041.7909,0.248137
1042.7228,0.257711
1043.6546,0.263388
1044.5864,0.264082
1045.5183,0.259640
1046.4501,0.251217
1047.3819,0.239201
1048.3138,0.224533
1049.2456,0.208776
1050.1774,0.192370
1051.1093,0.175727
1052.0411,0.160113
1052.9729,0.145639
1053.9048,0.132225
1054.8366,0.120468
1055.7684,0.110315
1056.7003,0.101625
1057.6321,0.094181
1058.5639,0.088167
1059.4958,0.083357
1060.4276,0.079437
1061.3594,0.076598
1062.2913,0.074726
1063.2231,0.073022
1064.1550,0.071913
1065.0868,0.071390
1066.0186,0.071230
1066.9505,0.071316
1067.8823,0.071744
1068.8141,0.072475
1069.7460,0.073495
1070.6778,0.074810
1071.6096,0.076644
1072.5415,0.078742
1073.4733,0.080936
1074.4051,0.083207
1075.3370,0.085712
1076.2688,0.088819
1077.2006,0.091767
1078.1325,0.094788
1079.0643,0.098215
1079.9961,0.101296
1080.9280,0.104181
1081.8598,0.107033
1082.7916,0.109353
1083.7235,0.111052
1084.6553,0.111942
1085.5871,0.112313
1086.5190,0.112266
1087.4508,0.111044
1088.3826,0.108586
1089.3145,0.105525
1090.2463,0.101773
1091.1782,0.097711
1092.1100,0.093209
1093.0418,0.088581
1093.9737,0.084009
1094.9055,0.079318
1095.8373,0.075130
1096.7692,0.071162
1097.7010,0.067700
1098.6328,0.064885
1099.5647,0.061990
1100.4965,0.059349
1101.4283,0.057398
1102.3602,0.055738
