Wavenumber,Intensity
650.4205,0.392647
651.3523,0.389070
652.2841,0.395789
653.2160,0.397973
654.1478,0.394196
655.0796,0.389962
656.0115,0.387485
656.9433,0.395429
657.8751,0.385532
658.8070,0.379774
659.7388,0.375189
660.6706,0.362750
661.6025,0.360832
662.5343,0.369570
663.4661,0.368508
664.3980,0.372763
665.3298,0.373727
666.2616,0.365628
667.1935,0.358605
668.1253,0.359704
669.0571,0.371490
669.9890,0.370347
670.9208,0.362653
671.8526,0.352074
672.7845,0.347924
673.7163,0.357347
674.6481,0.360069
675.5800,0.354154
676.5118,0.348025
677.4437,0.349619
678.3755,0.357190
679.3073,0.358312
680.2392,0.352703
681.1710,0.353425
682.1028,0.351104
683.0347,0.345864
683.9665,0.345110
684.8983,0.348153
685.8302,0.345977
686.7620,0.335529
687.6938,0.331896
688.6257,0.338478
689.5575,0.340288
690.4893,0.337814
691.4212,0.336719
692.3530,0.336266
693.2848,0.331139
694.2167,0.332835
695.1485,0.334184
696.0803,0.327254
697.0122,0.323646
697.9440,0.324474
698.8758,0.320896
699.8077,0.320804
700.7395,0.321797
701.6713,0.321160
702.6032,0.324145
703.5350,0.322628
704.4669,0.316396
705.3987,0.312086
706.3305,0.310896
707.2624,0.310826
708.1942,0.310227
709.1260,0.310523
710.0579,0.309474
710.9897,0.305931
711.9215,0.303617
712.8534,0.301118
713.7852,0.300412
714.7170,0.303060
715.6489,0.301351
716.5807,0.300025
717.5125,0.298647
718.4444,0.298748
719.3762,0.299212
720.3080,0.297883
721.2399,0.292540
722.1717,0.289033
723.1035,0.288659
724.0354,0.292203
724.9672,0.293241
725.8990,0.291052
726.8309,0.288877
727.7627,0.285957
728.6945,0.283439
729.6264,0.282559
730.5582,0.279282
731.4901,0.278136
732.4219,0.276835
733.3537,0.275526
734.2856,0.277151
735.2174,0.275319
736.1492,0.272687
737.0811,0.272099
738.0129,0.270234
738.9447,0.269408
739.8766,0.265593
740.8084,0.262974
741.7402,0.262625
742.6721,0.263043
743.6039,0.261892
744.5357,0.263134
745.4676,0.262492
746.3994,0.261282
747.3312,0.260060
748.2631,0.256109
749.1949,0.252967
750.1267,0.253727
751.0586,0.253181
751.9904,0.250858
752.9222,0.248347
753.8541,0.249325
754.7859,0.246860
755.7177,0.243704
756.6496,0.242448
757.5814,0.242337
758.5132,0.242494
759.4451,0.240877
760.3769,0.239884
761.3088,0.240352
762.2406,0.238245
763.1724,0.236341
764.1043,0.233988
765.0361,0.232179
765.9679,0.230820
766.8998,0.229450
767.8316,0.229569
768.7634,0.230136
769.6953,0.228271
770.6271,0.226088
771.5589,0.225050
772.4908,0.223885
773.4226,0.222538
774.3544,0.221731
775.2863,0.221486
776.2181,0.220983
777.1499,0.217689
778.0818,0.215556
779.0136,0.216079
779.9454,0.215756
780.8773,0.212372
781.8091,0.209925
782.7409,0.208410
783.6728,0.206734
784.6046,0.205340
785.5364,0.205832
786.4683,0.205313
787.4001,0.203900
788.3320,0.202637
789.2638,0.201888
790.1956,0.200132
791.1275,0.197877
792.0593,0.196063
792.9911,0.195266
793.9230,0.195063
794.8548,0.195167
795.7866,0.194376
796.7185,0.192411
797.6503,0.190751
798.5821,0.190251
799.5140,0.189382
800.4458,0.188051
801.3776,0.185847
802.3095,0.184551
803.2413,0.184655
804.1731,0.184248
805.1050,0.182802
806.0368,0.182994
806.9686,0.181377
807.9005,0.178648
808.8323,0.177099
809.7641,0.176072
810.6960,0.174220
811.6278,0.173169
812.5596,0.172170
813.4915,0.170720
814.4233,0.168516
815.3552,0.167346
816.2870,0.166383
817.2188,0.164715
818.1507,0.163497
819.0825,0.162721
820.0143,0.161176
820.9462,0.160842
821.8780,0.159894
822.8098,0.157858
823.7417,0.156045
824.6735,0.154261
825.6053,0.153259
826.5372,0.153489
827.4690,0.152415
828.4008,0.150766
829.3327,0.149913
830.2645,0.148719
831.1963,0.147698
832.1282,0.146942
833.0600,0.145607
833.9918,0.144563
834.9237,0.143198
835.8555,0.141949
836.7873,0.141615
837.7192,0.141614
838.6510,0.140107
839.5828,0.138681
840.5147,0.137798
841.4465,0.137390
842.3784,0.136190
843.3102,0.134848
844.2420,0.134471
845.1739,0.133376
846.1057,0.131591
847.0375,0.130807
847.9694,0.130635
848.9012,0.130404
849.8330,0.129993
850.7649,0.128842
851.6967,0.127333
852.6285,0.127079
853.5604,0.126933
854.4922,0.125912
855.4240,0.124991
856.3559,0.124279
857.2877,0.123513
858.2195,0.122875
859.1514,0.122803
860.0832,0.122868
861.0150,0.122222
861.9469,0.121884
862.8787,0.121639
863.8105,0.121967
864.7424,0.122562
865.6742,0.123045
866.6060,0.123950
867.5379,0.125272
868.4697,0.126584
869.4016,0.127940
870.3334,0.130205
871.2652,0.133542
872.1971,0.137520
873.1289,0.141897
874.0607,0.145901
874.9926,0.150303
875.9244,0.154522
876.8562,0.157091
877.7881,0.158312
878.7199,0.158137
879.6517,0.155399
880.5836,0.150481
881.5154,0.143878
882.4472,0.137180
883.3791,0.130510
884.3109,0.123724
885.2427,0.117920
886.1746,0.113220
887.1064,0.108518
888.0382,0.104607
888.9701,0.101771
889.9019,0.099054
890.8337,0.095959
891.7656,0.093319
892.6974,0.092019
893.6292,0.091035
894.5611,0.089578
895.4929,0.087834
896.4247,0.086538
897.3566,0.085832
898.2884,0.085210
899.2203,0.084449
900.1521,0.083403
901.0839,0.082297
902.0158,0.081314
902.9476,0.080544
903.8794,0.080102
904.8113,0.079724
905.7431,0.078914
906.6749,0.078190
907.6068,0.077507
908.5386,0.076858
909.4704,0.075994
910.4023,0.075184
911.3341,0.074989
912.2659,0.074671
913.1978,0.074178
914.1296,0.073845
915.0614,0.073907
915.9933,0.073133
916.9251,0.072076
917.8569,0.071715
918.7888,0.071194
919.7206,0.070676
920.6524,0.070213
921.5843,0.069819
922.5161,0.069731
923.4479,0.069490
924.3798,0.068595
925.3116,0.067945
926.2435,0.067668
927.1753,0.067188
928.1071,0.066586
929.0390,0.065923
929.9708,0.065397
930.9026,0.065312
931.8345,0.065004
932.7663,0.064498
933.6981,0.064749
934.6300,0.064776
935.5618,0.064082
936.4936,0.063624
937.4255,0.063360
938.3573,0.062906
939.2891,0.062276
940.2210,0.061974
941.1528,0.061680
942.0846,0.061476
943.0165,0.061686
943.9483,0.061518
944.8801,0.061287
945.8120,0.061008
946.7438,0.060526
947.6756,0.059929
948.6075,0.059657
949.5393,0.059226
950.4711,0.059250
951.4030,0.059360
952.3348,0.058697
953.2667,0.058409
954.1985,0.058548
955.1303,0.058474
956.0622,0.058336
956.9940,0.058074
957.9258,0.057779
958.8577,0.057399
959.7895,0.057009
960.7213,0.057069
961.6532,0.056962
962.5850,0.056757
963.5168,0.056641
964.4487,0.056750
965.3805,0.056632
966.3123,0.056288
967.2442,0.055967
968.1760,0.055565
969.1078,0.055329
970.0397,0.055227
970.9715,0.055202
971.9033,0.055216
972.8352,0.055130
973.7670,0.054893
974.6988,0.054835
975.6307,0.054927
976.5625,0.054941
977.4943,0.054700
978.4262,0.054547
979.3580,0.054648
980.2899,0.054733
981.2217,0.054719
982.1535,0.054584
983.0854,0.054418
984.0172,0.054285
984.9490,0.054234
985.8809,0.054361
986.8127,0.054453
987.7445,0.054454
988.6764,0.054336
989.6082,0.054276
990.5400,0.054314
991.4719,0.054503
992.4037,0.054751
993.3355,0.054628
994.2674,0.054484
995.1992,0.054729
996.1310,0.054787
997.0629,0.054768
997.9947,0.054833
998.9265,0.055015
999.8584,0.055080
1000.7902,0.055316
1001.7220,0.055890
1002.6539,0.056293
1003.5857,0.056437
1004.5175,0.056450
1005.4494,0.056788
1006.3812,0.057057
1007.3131,0.057247
1008.2449,0.057545
1009.1767,0.058396
1010.1086,0.058855
1011.0404,0.059123
1011.9722,0.059833
1012.9041,0.060399
1013.8359,0.060869
1014.7677,0.061644
1015.6996,0.062514
1016.6314,0.063322
1017.5632,0.064089
1018.4951,0.064933
1019.4269,0.066159
1020.3587,0.067812
1021.2906,0.069274
1022.2224,0.070917
1023.1542,0.072762
1024.0861,0.074659
1025.0179,0.077232
1025.9497,0.079979
1026.8816,0.082680
1027.8134,0.085576
1028.7452,0.088994
1029.6771,0.093184
1030.6089,0.097826
1031.5407,0.102882
1032.4726,0.108926
1033.4044,0.115928
1034.3362,0.124253
1035.2681,0.133584
1036.1999,0.144000
1037.1318,0.156075
1038.0636,0.169083
1038.9954,0.182661
1039.9273,0.196741
1040.8591,0.209947
1041.7909,0.221459
1042.7228,0.230597
1043.6546,0.236070
1044.5864,0.237130
1045.5183,0.233768
1046.4501,0.226226
1047.3819,0.215253
1048.3138,0.201901
1049.2456,0.187375
1050.1774,0.172554
1051.1093,0.157774
1052.0411,0.143717
1052.9729,0.130784
1053.9048,0.119383
1054.8366,0.109123
1055.7684,0.100065
1056.7003,0.092389
1057.6321,0.086180
1058.5639,0.081375
1059.4958,0.077705
1060.4276,0.074581
1061.3594,0.072229
1062.2913,0.070456
1063.2231,0.069137
1064.1550,0.068235
1065.0868,0.067580
1066.0186,0.067389
1066.9505,0.067461
1067.8823,0.067871
1068.8141,0.068558
1069.7460,0.069351
1070.6778,0.070427
1071.6096,0.072003
1072.5415,0.073744
1073.4733,0.075713
1074.4051,0.077781
1075.3370,0.080093
1076.2688,0.082614
1077.2006,0.085096
1078.1325,0.087849
1079.0643,0.090855
1079.9961,0.093522
1080.9280,0.095988
1081.8598,0.098065
1082.7916,0.100105
1083.7235,0.102010
1084.6553,0.102955
1085.5871,0.103191
1086.5190,0.102723
1087.4508,0.101361
1088.3826,0.099380
1089.3145,0.096762
1090.2463,0.093642
1091.1782,0.089920
1092.1100,0.085771
1093.0418,0.081682
1093.9737,0.077612
1094.9055,0.073857
1095.8373,0.070318
1096.7692,0.066903
1097.7010,0.064167
