Wavenumber,Intensity
650.4205,0.380067
651.3523,0.380154
652.2841,0.382424
653.2160,0.400597
654.1478,0.393679
655.0796,0.370983
656.0115,0.374804
656.9433,0.385900
657.8751,0.369823
658.8070,0.356851
659.7388,0.362196
660.6706,0.362946
661.6025,0.363271
662.5343,0.373975
663.4661,0.374561
664.3980,0.368595
665.3298,0.365763
666.2616,0.358901
667.1935,0.348859
668.1253,0.352799
669.0571,0.362857
669.9890,0.363826
670.9208,0.362744
671.8526,0.363131
672.7845,0.358719
673.7163,0.354300
674.6481,0.349308
675.5800,0.346864
676.5118,0.345771
677.4437,0.350858
678.3755,0.359164
679.3073,0.359523
680.2392,0.351610
681.1710,0.345290
682.1028,0.341815
683.0347,0.340610
683.9665,0.337956
684.8983,0.335613
685.8302,0.334289
686.7620,0.337607
687.6938,0.340569
688.6257,0.340108
689.5575,0.336433
690.4893,0.333963
691.4212,0.331363
692.3530,0.329164
693.2848,0.327084
694.2167,0.329300
695.1485,0.330359
696.0803,0.326285
697.0122,0.328030
697.9440,0.330063
698.8758,0.324090
699.8077,0.320790
700.7395,0.322248
701.6713,0.320353
702.6032,0.316472
703.5350,0.315803
704.4669,0.314414
705.3987,0.313752
706.3305,0.311115
707.2624,0.308480
708.1942,0.310514
709.1260,0.314059
710.0579,0.310893
710.9897,0.308089
711.9215,0.307999
712.8534,0.306950
713.7852,0.304499
714.7170,0.303749
715.6489,0.300515
716.5807,0.295703
717.5125,0.294160
718.4444,0.296282
719.3762,0.296260
720.3080,0.294228
721.2399,0.291953
722.1717,0.292202
723.1035,0.294302
724.0354,0.291927
724.9672,0.285329
725.8990,0.285271
726.8309,0.286844
727.7627,0.283743
728.6945,0.278683
729.6264,0.278103
730.5582,0.279668
731.4901,0.280777
732.4219,0.279131
733.3537,0.276808
734.2856,0.274691
735.2174,0.275117
736.1492,0.274083
737.0811,0.272803
738.0129,0.271769
738.9447,0.269750
739.8766,0.266529
740.8084,0.264705
741.7402,0.263178
742.6721,0.263156
743.6039,0.261575
744.5357,0.259999
745.4676,0.259147
746.3994,0.257894
747.3312,0.254977
748.2631,0.254883
749.1949,0.255910
750.1267,0.254596
751.0586,0.251829
751.9904,0.251486
752.9222,0.250529
753.8541,0.247758
754.7859,0.246475
755.7177,0.245378
756.6496,0.243507
757.5814,0.242460
758.5132,0.242516
759.4451,0.240549
760.3769,0.237646
761.3088,0.238482
762.2406,0.237101
763.1724,0.233944
764.1043,0.231875
765.0361,0.231264
765.9679,0.230850
766.8998,0.231093
767.8316,0.230481
768.7634,0.228577
769.6953,0.227032
770.6271,0.226065
771.5589,0.224703
772.4908,0.224236
773.4226,0.222970
774.3544,0.222380
775.2863,0.220801
776.2181,0.218374
777.1499,0.217063
778.0818,0.216948
779.0136,0.215074
779.9454,0.213003
780.8773,0.212000
781.8091,0.211145
782.7409,0.209409
783.6728,0.207211
784.6046,0.206353
785.5364,0.207171
786.4683,0.206566
787.4001,0.203732
788.3320,0.200934
789.2638,0.199705
790.1956,0.199243
791.1275,0.198013
792.0593,0.196820
792.9911,0.195110
793.9230,0.193395
794.8548,0.193603
795.7866,0.192822
796.7185,0.190705
797.6503,0.189654
798.5821,0.189691
799.5140,0.190005
800.4458,0.189314
801.3776,0.187305
802.3095,0.185996
803.2413,0.184923
804.1731,0.184588
805.1050,0.183190
806.0368,0.181565
806.9686,0.179507
807.9005,0.177988
808.8323,0.176501
809.7641,0.175005
810.6960,0.173625
811.6278,0.172463
812.5596,0.171779
813.4915,0.170248
814.4233,0.168556
815.3552,0.167108
816.2870,0.165282
817.2188,0.163257
818.1507,0.162823
819.0825,0.161812
820.0143,0.160136
820.9462,0.159868
821.8780,0.158960
822.8098,0.156737
823.7417,0.155406
824.6735,0.155288
825.6053,0.155259
826.5372,0.153997
827.4690,0.151779
828.4008,0.149765
829.3327,0.148336
830.2645,0.147981
831.1963,0.147397
832.1282,0.146585
833.0600,0.145123
833.9918,0.144746
834.9237,0.144009
835.8555,0.142687
836.7873,0.141074
837.7192,0.140103
838.6510,0.139283
839.5828,0.138520
840.5147,0.138399
841.4465,0.137489
842.3784,0.135973
843.3102,0.135548
844.2420,0.134794
845.1739,0.133629
846.1057,0.132562
847.0375,0.131882
847.9694,0.131073
848.9012,0.130297
849.8330,0.129408
850.7649,0.128711
851.6967,0.128695
852.6285,0.127554
853.5604,0.126188
854.4922,0.125867
855.4240,0.125381
856.3559,0.124289
857.2877,0.123441
858.2195,0.123400
859.1514,0.123150
860.0832,0.122542
861.0150,0.121430
861.9469,0.121137
862.8787,0.121695
863.8105,0.121933
864.7424,0.121864
865.6742,0.122611
866.6060,0.123172
867.5379,0.124257
868.4697,0.125980
869.4016,0.128336
870.3334,0.130749
871.2652,0.133471
872.1971,0.136918
873.1289,0.141798
874.0607,0.146859
874.9926,0.151033
875.9244,0.155037
876.8562,0.158229
877.7881,0.159109
878.7199,0.157977
879.6517,0.154832
880.5836,0.149998
881.5154,0.143987
882.4472,0.137604
883.3791,0.130754
884.3109,0.124066
885.2427,0.118189
886.1746,0.113233
887.1064,0.108593
888.0382,0.104437
888.9701,0.101037
889.9019,0.098517
890.8337,0.096091
891.7656,0.094441
892.6974,0.092705
893.6292,0.090698
894.5611,0.089515
895.4929,0.088445
896.4247,0.087353
897.3566,0.086119
898.2884,0.085040
899.2203,0.084296
900.1521,0.083263
901.0839,0.082303
902.0158,0.081501
902.9476,0.081157
903.8794,0.080501
904.8113,0.079487
905.7431,0.078781
906.6749,0.078059
907.6068,0.077378
908.5386,0.076909
909.4704,0.076233
910.4023,0.076175
911.3341,0.075557
912.2659,0.074324
913.1978,0.073858
914.1296,0.073822
915.0614,0.073410
915.9933,0.072966
916.9251,0.072128
917.8569,0.071494
918.7888,0.071024
919.7206,0.070488
920.6524,0.070028
921.5843,0.069884
922.5161,0.069380
923.4479,0.068777
924.3798,0.068706
925.3116,0.067887
926.2435,0.066858
927.1753,0.066598
