Wavenumber,Intensity
650.4205,0.365490
651.3523,0.370652
652.2841,0.386211
653.2160,0.389575
654.1478,0.376291
655.0796,0.372930
656.0115,0.379091
656.9433,0.372319
657.8751,0.368920
658.8070,0.380333
659.7388,0.386238
660.6706,0.382634
661.6025,0.378736
662.5343,0.381560
663.4661,0.380841
664.3980,0.375137
665.3298,0.368368
666.2616,0.364548
667.1935,0.359423
668.1253,0.354264
669.0571,0.375439
669.9890,0.374481
670.9208,0.359253
671.8526,0.357728
672.7845,0.359206
673.7163,0.357012
674.6481,0.352654
675.5800,0.351302
676.5118,0.354412
677.4437,0.357816
678.3755,0.356531
679.3073,0.352281
680.2392,0.347292
681.1710,0.345891
682.1028,0.347000
683.0347,0.347167
683.9665,0.347252
684.8983,0.348680
685.8302,0.345354
686.7620,0.337738
687.6938,0.332801
688.6257,0.334488
689.5575,0.335444
690.4893,0.335569
691.4212,0.336343
692.3530,0.335897
693.2848,0.332857
694.2167,0.329031
695.1485,0.326940
696.0803,0.326680
697.0122,0.324042
697.9440,0.322246
698.8758,0.321893
699.8077,0.322811
700.7395,0.322760
701.6713,0.320423
702.6032,0.316471
703.5350,0.314895
704.4669,0.312082
705.3987,0.312504
706.3305,0.313700
707.2624,0.312651
708.1942,0.311998
709.1260,0.311223
710.0579,0.308522
710.9897,0.306979
711.9215,0.306044
712.8534,0.303831
713.7852,0.301024
714.7170,0.303241
715.6489,0.303901
716.5807,0.302848
717.5125,0.299397
718.4444,0.296161
719.3762,0.293432
720.3080,0.289127
721.2399,0.288708
722.1717,0.290785
723.1035,0.288410
724.0354,0.286789
724.9672,0.288132
725.8990,0.288063
726.8309,0.284762
727.7627,0.282879
728.6945,0.283262
729.6264,0.282317
730.5582,0.281188
731.4901,0.280223
732.4219,0.278381
733.3537,0.275716
734.2856,0.275963
735.2174,0.276758
736.1492,0.274461
737.0811,0.273212
738.0129,0.272067
738.9447,0.269157
739.8766,0.268574
740.8084,0.268084
741.7402,0.265195
742.6721,0.262843
743.6039,0.261965
744.5357,0.261639
745.4676,0.260389
746.3994,0.258587
747.3312,0.256980
748.2631,0.256166
749.1949,0.254993
750.1267,0.252609
