Wavenumber,Intensity
650.4205,0.364762
651.3523,0.364271
652.2841,0.378582
653.2160,0.381678
654.1478,0.368542
655.0796,0.359683
656.0115,0.365183
656.9433,0.370824
657.8751,0.369861
658.8070,0.358546
659.7388,0.350034
660.6706,0.362742
661.6025,0.368128
662.5343,0.358437
663.4661,0.351225
664.3980,0.346090
665.3298,0.346946
666.2616,0.353172
667.1935,0.347856
668.1253,0.345734
669.0571,0.362298
669.9890,0.361233
670.9208,0.356567
671.8526,0.350682
672.7845,0.349973
673.7163,0.355171
674.6481,0.350177
675.5800,0.342331
676.5118,0.340891
677.4437,0.339908
678.3755,0.334308
679.3073,0.332497
680.2392,0.334540
681.1710,0.332208
682.1028,0.334633
683.0347,0.337075
683.9665,0.333165
684.8983,0.334827
685.8302,0.331320
686.7620,0.324157
687.6938,0.325311
688.6257,0.323710
689.5575,0.320133
690.4893,0.323504
691.4212,0.325203
692.3530,0.321515
693.2848,0.317273
694.2167,0.315612
695.1485,0.316198
696.0803,0.319167
697.0122,0.318155
697.9440,0.316734
698.8758,0.318165
699.8077,0.315706
700.7395,0.307508
701.6713,0.302941
702.6032,0.308001
703.5350,0.311014
704.4669,0.309030
705.3987,0.307574
706.3305,0.305374
707.2624,0.304249
708.1942,0.305054
709.1260,0.304065
710.0579,0.299054
710.9897,0.295252
711.9215,0.294381
712.8534,0.292996
713.7852,0.293342
714.7170,0.294815
715.6489,0.292988
716.5807,0.289684
717.5125,0.287412
718.4444,0.287990
719.3762,0.286880
720.3080,0.284924
721.2399,0.283052
722.1717,0.283198
723.1035,0.284154
724.0354,0.281941
724.9672,0.278348
725.8990,0.277644
726.8309,0.278877
727.7627,0.278426
728.6945,0.276572
729.6264,0.273913
730.5582,0.271023
731.4901,0.271010
732.4219,0.270162
733.3537,0.266812
734.2856,0.265371
735.2174,0.264600
736.1492,0.264258
737.0811,0.264607
738.0129,0.264098
738.9447,0.262541
739.8766,0.259475
740.8084,0.257276
741.7402,0.256539
742.6721,0.255437
743.6039,0.254474
744.5357,0.254106
745.4676,0.253033
746.3994,0.252146
747.3312,0.250022
748.2631,0.247214
749.1949,0.245536
750.1267,0.245356
751.0586,0.245802
751.9904,0.245837
752.9222,0.242192
753.8541,0.237534
754.7859,0.236079
755.7177,0.235420
756.6496,0.235450
757.5814,0.236794
758.5132,0.235708
759.4451,0.234131
760.3769,0.231028
761.3088,0.228853
762.2406,0.228248
763.1724,0.226877
764.1043,0.226376
