Wavenumber,Intensity
650.4205,0.384939
651.3523,0.384072
652.2841,0.366291
653.2160,0.355791
654.1478,0.349222
655.0796,0.347563
656.0115,0.365448
656.9433,0.380620
657.8751,0.377779
658.8070,0.368181
659.7388,0.358721
660.6706,0.358899
661.6025,0.358298
662.5343,0.352601
663.4661,0.355200
664.3980,0.355733
665.3298,0.350146
666.2616,0.347397
667.1935,0.340664
668.1253,0.346563
669.0571,0.361781
669.9890,0.352935
670.9208,0.347828
671.8526,0.346355
672.7845,0.345429
673.7163,0.349310
674.6481,0.350516
675.5800,0.349084
676.5118,0.350041
677.4437,0.348166
678.3755,0.339314
679.3073,0.332124
680.2392,0.325072
681.1710,0.321413
682.1028,0.323983
683.0347,0.327804
683.9665,0.327403
684.8983,0.324714
685.8302,0.326781
686.7620,0.329827
687.6938,0.328686
688.6257,0.325375
689.5575,0.322286
690.4893,0.323129
691.4212,0.324714
692.3530,0.318527
693.2848,0.314539
694.2167,0.315469
695.1485,0.312672
696.0803,0.311603
697.0122,0.309567
697.9440,0.309872
698.8758,0.311269
699.8077,0.311046
700.7395,0.308046
701.6713,0.304362
702.6032,0.305813
703.5350,0.307265
704.4669,0.303264
705.3987,0.299603
706.3305,0.297663
707.2624,0.298619
708.1942,0.298697
709.1260,0.297078
710.0579,0.295190
710.9897,0.293421
711.9215,0.292495
712.8534,0.293892
713.7852,0.293707
714.7170,0.291469
715.6489,0.288451
716.5807,0.286612
717.5125,0.287200
718.4444,0.289598
719.3762,0.288239
720.3080,0.285183
721.2399,0.282223
722.1717,0.280605
723.1035,0.278434
724.0354,0.276379
724.9672,0.275708
725.8990,0.273794
726.8309,0.271212
727.7627,0.270804
728.6945,0.269912
729.6264,0.269292
730.5582,0.270062
731.4901,0.269253
732.4219,0.266230
733.3537,0.264418
734.2856,0.263199
735.2174,0.261151
736.1492,0.259589
737.0811,0.260464
738.0129,0.260805
738.9447,0.258657
739.8766,0.255089
740.8084,0.253644
741.7402,0.252470
742.6721,0.250124
743.6039,0.250458
744.5357,0.250658
745.4676,0.247411
746.3994,0.245861
747.3312,0.246352
748.2631,0.245384
749.1949,0.242988
750.1267,0.240476
751.0586,0.238955
751.9904,0.239724
752.9222,0.238228
753.8541,0.235700
754.7859,0.235549
755.7177,0.235784
756.6496,0.233378
757.5814,0.231548
758.5132,0.232079
759.4451,0.231301
760.3769,0.229355
761.3088,0.228591
762.2406,0.228714
763.1724,0.227293
764.1043,0.223758
765.0361,0.222573
765.9679,0.222365
766.8998,0.220016
767.8316,0.217086
768.7634,0.216682
769.6953,0.216883
770.6271,0.216935
771.5589,0.216154
772.4908,0.214829
773.4226,0.212454
774.3544,0.211381
775.2863,0.211678
776.2181,0.210958
777.1499,0.209293
778.0818,0.207991
779.0136,0.205405
779.9454,0.203031
780.8773,0.202244
781.8091,0.201119
782.7409,0.200092
783.6728,0.198548
784.6046,0.196509
785.5364,0.195618
786.4683,0.195241
787.4001,0.194624
788.3320,0.193337
789.2638,0.192152
790.1956,0.190605
791.1275,0.189627
792.0593,0.189736
792.9911,0.188739
793.9230,0.187162
794.8548,0.186540
795.7866,0.185435
796.7185,0.184175
797.6503,0.182362
798.5821,0.181469
799.5140,0.179997
800.4458,0.178846
801.3776,0.178572
802.3095,0.177692
803.2413,0.177552
804.1731,0.176564
805.1050,0.174706
806.0368,0.173451
806.9686,0.172653
807.9005,0.171804
808.8323,0.170092
809.7641,0.168424
810.6960,0.166922
811.6278,0.165151
812.5596,0.164156
813.4915,0.163161
814.4233,0.160487
815.3552,0.158736
816.2870,0.158007
817.2188,0.155980
818.1507,0.154211
819.0825,0.154310
820.0143,0.153561
820.9462,0.152080
821.8780,0.151367
822.8098,0.151072
823.7417,0.150123
824.6735,0.148563
825.6053,0.147079
826.5372,0.145985
827.4690,0.144724
828.4008,0.143447
829.3327,0.143447
830.2645,0.143268
831.1963,0.142301
832.1282,0.141028
833.0600,0.139650
833.9918,0.138937
834.9237,0.137508
835.8555,0.136396
836.7873,0.135902
837.7192,0.135032
838.6510,0.133652
839.5828,0.132363
840.5147,0.131319
841.4465,0.130300
842.3784,0.129511
843.3102,0.129205
844.2420,0.128323
845.1739,0.127163
846.1057,0.125947
847.0375,0.125177
847.9694,0.124177
848.9012,0.123651
849.8330,0.123433
850.7649,0.122464
851.6967,0.121661
852.6285,0.121425
853.5604,0.121269
854.4922,0.120693
855.4240,0.119025
856.3559,0.118415
857.2877,0.118817
858.2195,0.118123
859.1514,0.117197
860.0832,0.117262
861.0150,0.117479
861.9469,0.118061
862.8787,0.118763
863.8105,0.119007
864.7424,0.118889
865.6742,0.119255
866.6060,0.120508
867.5379,0.122286
868.4697,0.124722
869.4016,0.127671
870.3334,0.130181
871.2652,0.133464
872.1971,0.138242
873.1289,0.144150
874.0607,0.150484
874.9926,0.156185
875.9244,0.161158
876.8562,0.165438
877.7881,0.167556
878.7199,0.166021
879.6517,0.162030
880.5836,0.156704
881.5154,0.150268
882.4472,0.142868
883.3791,0.134687
884.3109,0.126912
885.2427,0.120397
886.1746,0.114327
887.1064,0.108532
888.0382,0.104010
888.9701,0.100233
889.9019,0.096930
890.8337,0.094168
891.7656,0.092309
892.6974,0.090505
893.6292,0.087850
894.5611,0.085896
895.4929,0.084846
896.4247,0.083635
897.3566,0.082514
898.2884,0.081150
899.2203,0.079914
900.1521,0.079385
901.0839,0.078941
902.0158,0.078178
902.9476,0.077427
903.8794,0.076663
904.8113,0.075744
905.7431,0.075300
906.6749,0.074938
907.6068,0.073994
908.5386,0.073014
909.4704,0.072625
910.4023,0.072086
911.3341,0.071227
912.2659,0.070707
913.1978,0.070515
914.1296,0.069972
915.0614,0.069598
915.9933,0.069560
916.9251,0.068927
917.8569,0.068115
918.7888,0.067689
919.7206,0.067398
920.6524,0.067143
921.5843,0.066490
922.5161,0.065936
923.4479,0.065779
924.3798,0.065626
925.3116,0.065454
926.2435,0.064978
927.1753,0.064287
928.1071,0.064146
929.0390,0.064207
929.9708,0.063354
930.9026,0.062587
931.8345,0.062326
932.7663,0.061932
933.6981,0.061475
934.6300,0.060932
935.5618,0.060598
936.4936,0.060394
937.4255,0.060493
938.3573,0.060588
939.2891,0.060120
940.2210,0.059572
941.1528,0.059403
942.0846,0.059178
943.0165,0.058995
943.9483,0.058696
944.8801,0.058185
945.8120,0.058290
946.7438,0.058271
947.6756,0.057611
948.6075,0.057625
949.5393,0.057742
950.4711,0.057105
951.4030,0.056583
952.3348,0.056367
953.2667,0.056175
954.1985,0.055956
955.1303,0.055838
956.0622,0.055653
956.9940,0.055783
957.9258,0.055715
958.8577,0.055242
959.7895,0.054761
960.7213,0.054988
961.6532,0.055199
962.5850,0.054700
963.5168,0.054515
964.4487,0.054494
965.3805,0.054489
966.3123,0.054709
967.2442,0.054441
968.1760,0.053944
969.1078,0.053770
970.0397,0.053756
970.9715,0.053527
971.9033,0.053322
972.8352,0.053249
973.7670,0.053495
974.6988,0.053716
975.6307,0.053550
976.5625,0.053354
977.4943,0.053026
978.4262,0.052637
979.3580,0.052954
980.2899,0.053593
981.2217,0.053639
982.1535,0.053203
983.0854,0.052964
984.0172,0.053126
984.9490,0.052969
985.8809,0.052761
986.8127,0.053018
987.7445,0.053412
988.6764,0.053524
989.6082,0.053320
990.5400,0.053316
991.4719,0.053327
992.4037,0.053439
993.3355,0.053582
994.2674,0.053457
995.1992,0.053731
996.1310,0.054409
997.0629,0.054709
997.9947,0.054665
998.9265,0.054620
999.8584,0.054606
1000.7902,0.054865
1001.7220,0.055118
1002.6539,0.055476
1003.5857,0.056001
1004.5175,0.056330
1005.4494,0.056597
1006.3812,0.056831
1007.3131,0.057136
1008.2449,0.057858
1009.1767,0.058184
1010.1086,0.058616
1011.0404,0.059463
1011.9722,0.060139
1012.9041,0.060887
