Wavenumber,Intensity
650.4205,0.367248
651.3523,0.372059
652.2841,0.382727
653.2160,0.382783
654.1478,0.384637
655.0796,0.393975
656.0115,0.380540
656.9433,0.368932
657.8751,0.378675
658.8070,0.375703
659.7388,0.366227
660.6706,0.367563
661.6025,0.362687
662.5343,0.355719
663.4661,0.366488
664.3980,0.380274
665.3298,0.367500
666.2616,0.355376
667.1935,0.368193
668.1253,0.397822
669.0571,0.398268
669.9890,0.383182
670.9208,0.371730
671.8526,0.361816
672.7845,0.358162
673.7163,0.355325
674.6481,0.352034
675.5800,0.354405
676.5118,0.357641
677.4437,0.357324
678.3755,0.354271
679.3073,0.352999
680.2392,0.347990
681.1710,0.339861
682.1028,0.336878
683.0347,0.338692
683.9665,0.338512
684.8983,0.340889
685.8302,0.345918
686.7620,0.343313
687.6938,0.335896
688.6257,0.335012
689.5575,0.334997
690.4893,0.329822
691.4212,0.329308
692.3530,0.333594
693.2848,0.331105
694.2167,0.328189
695.1485,0.325445
696.0803,0.325253
697.0122,0.324905
697.9440,0.324914
698.8758,0.323210
699.8077,0.318802
700.7395,0.318055
701.6713,0.316811
702.6032,0.312773
703.5350,0.313772
704.4669,0.314949
705.3987,0.311283
706.3305,0.309451
707.2624,0.310634
708.1942,0.310276
709.1260,0.309969
710.0579,0.308704
710.9897,0.307489
711.9215,0.307830
712.8534,0.307388
713.7852,0.304068
714.7170,0.300245
715.6489,0.295544
716.5807,0.293159
717.5125,0.296441
718.4444,0.297256
719.3762,0.295336
720.3080,0.294797
721.2399,0.292434
722.1717,0.292213
723.1035,0.290171
724.0354,0.284601
724.9672,0.283017
725.8990,0.284503
726.8309,0.284405
727.7627,0.282562
728.6945,0.281389
729.6264,0.279948
730.5582,0.276785
731.4901,0.276401
732.4219,0.276914
733.3537,0.277921
734.2856,0.278521
735.2174,0.274662
736.1492,0.271759
737.0811,0.273081
738.0129,0.271971
738.9447,0.268637
739.8766,0.264967
740.8084,0.261869
741.7402,0.260725
742.6721,0.261577
743.6039,0.260295
744.5357,0.258625
745.4676,0.256567
746.3994,0.255026
747.3312,0.253534
748.2631,0.253397
749.1949,0.254826
750.1267,0.253438
751.0586,0.249711
751.9904,0.249018
752.9222,0.249478
753.8541,0.248104
754.7859,0.245675
755.7177,0.244674
756.6496,0.243258
757.5814,0.241636
758.5132,0.240222
759.4451,0.238606
760.3769,0.236024
761.3088,0.234590
762.2406,0.235039
763.1724,0.235062
764.1043,0.233399
765.0361,0.232807
765.9679,0.231702
766.8998,0.229687
767.8316,0.227668
768.7634,0.227175
769.6953,0.226196
770.6271,0.225331
771.5589,0.225289
772.4908,0.223076
773.4226,0.219543
774.3544,0.218133
775.2863,0.217365
776.2181,0.215039
777.1499,0.212717
778.0818,0.212811
779.0136,0.213889
779.9454,0.213699
780.8773,0.211568
781.8091,0.208351
782.7409,0.206943
783.6728,0.207478
784.6046,0.206919
785.5364,0.203884
786.4683,0.201418
787.4001,0.201414
788.3320,0.200292
789.2638,0.199103
790.1956,0.198666
791.1275,0.198330
792.0593,0.196682
792.9911,0.193483
793.9230,0.191158
794.8548,0.190510
795.7866,0.190804
796.7185,0.190813
797.6503,0.189914
798.5821,0.188807
799.5140,0.187786
800.4458,0.185801
801.3776,0.183911
802.3095,0.183862
803.2413,0.183448
804.1731,0.182960
805.1050,0.180920
806.0368,0.178553
806.9686,0.178377
807.9005,0.178923
808.8323,0.177566
809.7641,0.174664
810.6960,0.172563
811.6278,0.171300
812.5596,0.170553
813.4915,0.169130
814.4233,0.166615
815.3552,0.165465
816.2870,0.165189
817.2188,0.164213
818.1507,0.162147
819.0825,0.160507
820.0143,0.159328
820.9462,0.158447
821.8780,0.157641
822.8098,0.156838
823.7417,0.155784
824.6735,0.154170
825.6053,0.152192
826.5372,0.151325
827.4690,0.150430
828.4008,0.150113
829.3327,0.149943
830.2645,0.148846
831.1963,0.146970
832.1282,0.145763
833.0600,0.145283
833.9918,0.144631
834.9237,0.142988
835.8555,0.142106
836.7873,0.141615
837.7192,0.140518
838.6510,0.138844
839.5828,0.137571
840.5147,0.136316
841.4465,0.134903
842.3784,0.135014
843.3102,0.135465
844.2420,0.134500
845.1739,0.133496
846.1057,0.131771
847.0375,0.130182
847.9694,0.129702
848.9012,0.129446
849.8330,0.128748
850.7649,0.128050
851.6967,0.127056
852.6285,0.126594
853.5604,0.126147
854.4922,0.124752
855.4240,0.123885
856.3559,0.123833
857.2877,0.123119
858.2195,0.122237
859.1514,0.121593
860.0832,0.121104
861.0150,0.121040
861.9469,0.121697
862.8787,0.121683
863.8105,0.121285
864.7424,0.120931
865.6742,0.121170
866.6060,0.121587
867.5379,0.122446
868.4697,0.124244
869.4016,0.126837
870.3334,0.129405
871.2652,0.131816
872.1971,0.134549
873.1289,0.138470
874.0607,0.142787
874.9926,0.147091
875.9244,0.150599
876.8562,0.153478
877.7881,0.154767
878.7199,0.153997
879.6517,0.150932
880.5836,0.146199
881.5154,0.140483
882.4472,0.134225
883.3791,0.127693
884.3109,0.121799
885.2427,0.116567
886.1746,0.112018
887.1064,0.107868
888.0382,0.103793
888.9701,0.100403
889.9019,0.097191
890.8337,0.095040
891.7656,0.093592
892.6974,0.091723
893.6292,0.089900
894.5611,0.088925
895.4929,0.087680
896.4247,0.086339
897.3566,0.085055
898.2884,0.084318
