Wavenumber,Intensity
650.4205,0.383941
651.3523,0.389276
652.2841,0.384780
653.2160,0.383467
654.1478,0.386368
655.0796,0.385435
656.0115,0.378729
656.9433,0.375513
657.8751,0.381503
658.8070,0.380943
659.7388,0.368811
660.6706,0.360968
661.6025,0.368044
662.5343,0.379265
663.4661,0.382244
664.3980,0.378881
665.3298,0.372645
666.2616,0.366543
667.1935,0.358333
668.1253,0.356230
669.0571,0.362427
669.9890,0.357686
670.9208,0.352619
671.8526,0.349022
672.7845,0.347594
673.7163,0.349121
674.6481,0.345975
675.5800,0.343136
676.5118,0.345130
677.4437,0.346374
678.3755,0.345214
679.3073,0.348153
680.2392,0.346791
681.1710,0.338988
682.1028,0.336752
683.0347,0.337328
683.9665,0.337180
684.8983,0.336952
685.8302,0.333117
686.7620,0.331571
687.6938,0.329935
688.6257,0.325864
689.5575,0.329654
690.4893,0.335726
691.4212,0.335066
692.3530,0.331504
693.2848,0.322816
694.2167,0.318364
695.1485,0.320078
696.0803,0.323671
697.0122,0.324161
697.9440,0.320707
698.8758,0.318034
699.8077,0.314669
700.7395,0.311179
701.6713,0.312541
702.6032,0.314146
703.5350,0.312976
704.4669,0.310385
705.3987,0.309144
706.3305,0.308658
707.2624,0.308556
708.1942,0.307719
709.1260,0.306246
710.0579,0.304386
710.9897,0.303218
711.9215,0.300784
712.8534,0.301766
713.7852,0.303745
714.7170,0.302184
715.6489,0.297198
716.5807,0.295411
717.5125,0.295244
718.4444,0.293605
719.3762,0.291954
720.3080,0.291079
721.2399,0.289865
722.1717,0.290030
723.1035,0.288532
724.0354,0.283087
724.9672,0.280888
725.8990,0.281716
726.8309,0.280365
727.7627,0.278143
728.6945,0.277397
729.6264,0.276958
730.5582,0.275803
731.4901,0.273271
732.4219,0.271711
733.3537,0.273016
734.2856,0.271042
735.2174,0.268448
736.1492,0.268057
737.0811,0.268063
738.0129,0.267225
738.9447,0.265898
739.8766,0.262458
740.8084,0.259584
741.7402,0.260115
742.6721,0.259609
743.6039,0.257672
744.5357,0.256986
745.4676,0.254229
