Wavenumber,Intensity
650.4205,0.371092
651.3523,0.373485
652.2841,0.369905
653.2160,0.368010
654.1478,0.375542
655.0796,0.381371
656.0115,0.380455
656.9433,0.383874
657.8751,0.381480
658.8070,0.373401
659.7388,0.371808
660.6706,0.372462
661.6025,0.366154
662.5343,0.365411
663.4661,0.365088
664.3980,0.361477
665.3298,0.360101
666.2616,0.362221
667.1935,0.364523
668.1253,0.366280
669.0571,0.368593
669.9890,0.360417
670.9208,0.352526
671.8526,0.352951
672.7845,0.354012
673.7163,0.352991
674.6481,0.354834
675.5800,0.354638
676.5118,0.351466
677.4437,0.353369
678.3755,0.354652
679.3073,0.347205
680.2392,0.340495
681.1710,0.346314
682.1028,0.348518
683.0347,0.345272
683.9665,0.341911
684.8983,0.336461
685.8302,0.335295
686.7620,0.337654
687.6938,0.337679
688.6257,0.341939
689.5575,0.340874
690.4893,0.332290
691.4212,0.326787
692.3530,0.325828
693.2848,0.324764
694.2167,0.323182
695.1485,0.323043
696.0803,0.326063
697.0122,0.325702
697.9440,0.322352
698.8758,0.322645
699.8077,0.323791
700.7395,0.319139
701.6713,0.316970
702.6032,0.320534
703.5350,0.319685
704.4669,0.313010
705.3987,0.308646
706.3305,0.307916
707.2624,0.312867
708.1942,0.316099
709.1260,0.311619
710.0579,0.306298
710.9897,0.302190
711.9215,0.304053
712.8534,0.311296
713.7852,0.306394
714.7170,0.299345
715.6489,0.298999
716.5807,0.298558
717.5125,0.296289
718.4444,0.292230
719.3762,0.290435
720.3080,0.291043
721.2399,0.291613
722.1717,0.292963
723.1035,0.293504
724.0354,0.291554
724.9672,0.287542
725.8990,0.283937
726.8309,0.282101
727.7627,0.282168
728.6945,0.281288
729.6264,0.281290
730.5582,0.279846
731.4901,0.275435
732.4219,0.276297
733.3537,0.278649
734.2856,0.275327
735.2174,0.270605
736.1492,0.267594
737.0811,0.268980
738.0129,0.270017
738.9447,0.266556
739.8766,0.262300
740.8084,0.259722
741.7402,0.260180
742.6721,0.261001
743.6039,0.259043
744.5357,0.257704
745.4676,0.258719
746.3994,0.257032
747.3312,0.254204
748.2631,0.254150
749.1949,0.252859
750.1267,0.251114
751.0586,0.249825
751.9904,0.248927
752.9222,0.247429
753.8541,0.245707
754.7859,0.244536
755.7177,0.243992
756.6496,0.242498
757.5814,0.240944
758.5132,0.239992
759.4451,0.239942
760.3769,0.239203
761.3088,0.238052
762.2406,0.236003
763.1724,0.234034
764.1043,0.232458
765.0361,0.231373
765.9679,0.229636
766.8998,0.228297
767.8316,0.226656
768.7634,0.224299
769.6953,0.222569
770.6271,0.222093
771.5589,0.222168
772.4908,0.221202
773.4226,0.219421
774.3544,0.217529
775.2863,0.216204
776.2181,0.215567
777.1499,0.215077
778.0818,0.215318
779.0136,0.214632
779.9454,0.213324
780.8773,0.212081
781.8091,0.210667
782.7409,0.207893
783.6728,0.205771
784.6046,0.205591
785.5364,0.204855
786.4683,0.202602
787.4001,0.200908
788.3320,0.199594
789.2638,0.198974
790.1956,0.198234
791.1275,0.196610
792.0593,0.195497
792.9911,0.195221
793.9230,0.194068
794.8548,0.193146
795.7866,0.191247
796.7185,0.188798
797.6503,0.187566
798.5821,0.187891
799.5140,0.186824
800.4458,0.184920
801.3776,0.185268
802.3095,0.185442
803.2413,0.183492
804.1731,0.181322
805.1050,0.180795
806.0368,0.180623
806.9686,0.178581
807.9005,0.176415
808.8323,0.174062
809.7641,0.172158
810.6960,0.171665
811.6278,0.171379
812.5596,0.170262
813.4915,0.168845
814.4233,0.166767
815.3552,0.164809
816.2870,0.163942
817.2188,0.162909
818.1507,0.161529
819.0825,0.160772
820.0143,0.159879
820.9462,0.158054
821.8780,0.156280
822.8098,0.155584
823.7417,0.154750
824.6735,0.154343
825.6053,0.153491
826.5372,0.151922
827.4690,0.150850
828.4008,0.150965
829.3327,0.150289
830.2645,0.148423
831.1963,0.147188
832.1282,0.146250
833.0600,0.144281
833.9918,0.143095
