Wavenumber,Intensity
650.4205,0.380371
651.3523,0.385858
652.2841,0.385504
653.2160,0.371307
654.1478,0.366621
655.0796,0.372381
656.0115,0.374992
656.9433,0.375141
657.8751,0.374066
658.8070,0.370673
659.7388,0.368789
660.6706,0.373187
661.6025,0.369139
662.5343,0.361925
663.4661,0.361376
664.3980,0.357661
665.3298,0.353436
666.2616,0.354824
667.1935,0.349550
668.1253,0.341458
669.0571,0.351125
669.9890,0.360440
670.9208,0.353229
671.8526,0.341282
672.7845,0.336480
673.7163,0.334944
674.6481,0.340530
675.5800,0.352856
676.5118,0.352909
677.4437,0.344147
678.3755,0.340373
679.3073,0.340825
680.2392,0.334787
681.1710,0.328287
682.1028,0.329556
683.0347,0.339338
683.9665,0.339162
684.8983,0.332556
685.8302,0.332371
686.7620,0.331459
687.6938,0.332788
688.6257,0.330703
689.5575,0.325448
690.4893,0.326343
691.4212,0.328402
692.3530,0.328321
693.2848,0.322693
694.2167,0.317973
695.1485,0.316790
696.0803,0.314854
697.0122,0.313766
697.9440,0.313841
698.8758,0.310923
699.8077,0.311342
700.7395,0.310648
701.6713,0.305955
702.6032,0.305037
703.5350,0.307211
704.4669,0.305537
705.3987,0.302819
706.3305,0.303326
707.2624,0.305006
708.1942,0.305261
709.1260,0.301775
710.0579,0.297677
710.9897,0.297737
711.9215,0.296882
712.8534,0.295208
713.7852,0.296297
714.7170,0.295447
715.6489,0.290133
716.5807,0.285933
717.5125,0.285598
718.4444,0.286137
719.3762,0.283911
720.3080,0.282156
721.2399,0.282990
722.1717,0.283657
723.1035,0.282985
724.0354,0.282323
724.9672,0.280810
725.8990,0.278232
726.8309,0.273877
727.7627,0.272261
728.6945,0.274096
729.6264,0.275309
730.5582,0.272543
731.4901,0.268662
732.4219,0.266181
733.3537,0.266978
734.2856,0.266349
735.2174,0.263072
736.1492,0.261755
737.0811,0.261878
738.0129,0.260366
738.9447,0.258448
739.8766,0.255969
740.8084,0.253740
741.7402,0.253155
742.6721,0.254499
743.6039,0.256102
744.5357,0.255391
745.4676,0.252423
746.3994,0.249455
747.3312,0.247300
748.2631,0.245996
749.1949,0.244232
750.1267,0.242636
751.0586,0.242127
751.9904,0.242720
752.9222,0.241912
753.8541,0.239634
754.7859,0.237412
755.7177,0.235643
756.6496,0.233540
757.5814,0.232803
758.5132,0.232682
759.4451,0.231276
760.3769,0.230303
761.3088,0.230529
762.2406,0.229196
763.1724,0.226204
764.1043,0.224032
765.0361,0.223490
765.9679,0.223164
766.8998,0.222070
767.8316,0.220754
768.7634,0.220643
769.6953,0.218912
770.6271,0.216722
771.5589,0.215039
772.4908,0.214188
773.4226,0.212697
774.3544,0.211919
775.2863,0.213774
776.2181,0.213444
777.1499,0.210900
778.0818,0.208760
779.0136,0.206824
779.9454,0.205983
780.8773,0.203960
781.8091,0.201815
782.7409,0.200865
783.6728,0.200950
784.6046,0.199821
785.5364,0.197810
786.4683,0.195686
787.4001,0.194334
788.3320,0.194211
789.2638,0.194194
790.1956,0.193778
791.1275,0.192724
792.0593,0.191194
792.9911,0.188787
793.9230,0.186833
794.8548,0.186216
795.7866,0.186033
796.7185,0.185764
797.6503,0.184662
798.5821,0.183554
799.5140,0.182920
800.4458,0.182449
801.3776,0.181270
802.3095,0.179107
803.2413,0.177446
804.1731,0.176932
805.1050,0.176131
806.0368,0.175149
806.9686,0.174008
807.9005,0.172667
808.8323,0.171936
809.7641,0.170658
810.6960,0.168307
811.6278,0.167127
812.5596,0.166060
