Wavenumber,Intensity
650.4205,0.372182
651.3523,0.377069
652.2841,0.385859
653.2160,0.385293
654.1478,0.384285
655.0796,0.383650
656.0115,0.377861
656.9433,0.373069
657.8751,0.378481
658.8070,0.384701
659.7388,0.379897
660.6706,0.373717
661.6025,0.370660
662.5343,0.374230
663.4661,0.373594
664.3980,0.365572
665.3298,0.363233
666.2616,0.361178
667.1935,0.353914
668.1253,0.362758
669.0571,0.375602
669.9890,0.364381
670.9208,0.355468
671.8526,0.353459
672.7845,0.357467
673.7163,0.356409
674.6481,0.354779
675.5800,0.355935
676.5118,0.350431
677.4437,0.347981
678.3755,0.349100
679.3073,0.345278
680.2392,0.347021
681.1710,0.353118
682.1028,0.349672
683.0347,0.344356
683.9665,0.347228
684.8983,0.350051
685.8302,0.344767
686.7620,0.339529
687.6938,0.339560
688.6257,0.339880
689.5575,0.335845
690.4893,0.333161
691.4212,0.332571
692.3530,0.332579
693.2848,0.329707
694.2167,0.326360
695.1485,0.325915
696.0803,0.324387
697.0122,0.319300
697.9440,0.319258
698.8758,0.320728
699.8077,0.315941
700.7395,0.315855
701.6713,0.322159
702.6032,0.321241
703.5350,0.316599
704.4669,0.313512
705.3987,0.312981
706.3305,0.312839
707.2624,0.312322
708.1942,0.311516
709.1260,0.311681
710.0579,0.309429
710.9897,0.306806
711.9215,0.305670
712.8534,0.305528
713.7852,0.302027
714.7170,0.301105
715.6489,0.302495
716.5807,0.300152
717.5125,0.296472
718.4444,0.296199
719.3762,0.294260
720.3080,0.290449
721.2399,0.287806
722.1717,0.286364
723.1035,0.285681
724.0354,0.287591
724.9672,0.286751
725.8990,0.284511
726.8309,0.283452
727.7627,0.282001
728.6945,0.279401
729.6264,0.279948
730.5582,0.281518
731.4901,0.280871
732.4219,0.277777
733.3537,0.275540
734.2856,0.275102
735.2174,0.274976
736.1492,0.271718
737.0811,0.268960
738.0129,0.269590
738.9447,0.268864
739.8766,0.265339
740.8084,0.263536
741.7402,0.263129
742.6721,0.261292
743.6039,0.259853
744.5357,0.259090
745.4676,0.257990
746.3994,0.257470
747.3312,0.256153
748.2631,0.253878
749.1949,0.251906
750.1267,0.250590
751.0586,0.249437
751.9904,0.247911
752.9222,0.246186
753.8541,0.246659
754.7859,0.247511
755.7177,0.247469
756.6496,0.244060
757.5814,0.239251
758.5132,0.238521
759.4451,0.240691
760.3769,0.239994
761.3088,0.236522
762.2406,0.233993
763.1724,0.233511
764.1043,0.233832
765.0361,0.233754
765.9679,0.230751
766.8998,0.228003
767.8316,0.226399
768.7634,0.226789
769.6953,0.227292
770.6271,0.224903
771.5589,0.222313
772.4908,0.221841
773.4226,0.221434
774.3544,0.219227
775.2863,0.216901
776.2181,0.216962
777.1499,0.217026
778.0818,0.215529
779.0136,0.212623
779.9454,0.212290
780.8773,0.212917
781.8091,0.211385
782.7409,0.209186
783.6728,0.207491
784.6046,0.205739
785.5364,0.203865
786.4683,0.201456
787.4001,0.200669
788.3320,0.200269
789.2638,0.199523
790.1956,0.198640
791.1275,0.198062
792.0593,0.196587
792.9911,0.194745
793.9230,0.193398
794.8548,0.192228
795.7866,0.190877
796.7185,0.190816
797.6503,0.189145
798.5821,0.187120
799.5140,0.186216
800.4458,0.186154
801.3776,0.185362
802.3095,0.183641
803.2413,0.181762
804.1731,0.180764
805.1050,0.180084
806.0368,0.178761
806.9686,0.176814
807.9005,0.175643
808.8323,0.175095
809.7641,0.173606
810.6960,0.171584
811.6278,0.171116
812.5596,0.170526
813.4915,0.168575
814.4233,0.165842
815.3552,0.164672
816.2870,0.164650
817.2188,0.163920
818.1507,0.162669
819.0825,0.161719
