Wavenumber,Intensity
650.4205,0.391965
651.3523,0.387254
652.2841,0.382648
653.2160,0.383099
654.1478,0.389212
655.0796,0.389583
656.0115,0.382568
656.9433,0.378303
657.8751,0.383589
658.8070,0.385860
659.7388,0.380346
660.6706,0.380428
661.6025,0.371899
662.5343,0.366897
663.4661,0.370615
664.3980,0.367035
665.3298,0.363520
666.2616,0.366290
667.1935,0.371498
668.1253,0.379992
669.0571,0.383563
669.9890,0.369567
670.9208,0.355260
671.8526,0.354915
672.7845,0.357921
673.7163,0.357666
674.6481,0.360778
675.5800,0.362893
676.5118,0.359506
677.4437,0.353174
678.3755,0.346164
679.3073,0.348028
680.2392,0.353056
681.1710,0.356562
682.1028,0.356604
683.0347,0.351736
683.9665,0.344528
684.8983,0.340430
685.8302,0.346324
686.7620,0.349841
687.6938,0.344629
688.6257,0.340677
689.5575,0.340161
690.4893,0.337800
691.4212,0.333575
692.3530,0.336907
693.2848,0.338260
694.2167,0.333580
695.1485,0.330405
696.0803,0.332370
697.0122,0.334804
697.9440,0.332121
698.8758,0.327283
699.8077,0.324516
700.7395,0.321783
701.6713,0.321221
702.6032,0.323474
703.5350,0.321958
704.4669,0.319915
705.3987,0.320423
706.3305,0.318346
707.2624,0.310996
708.1942,0.306704
709.1260,0.311449
710.0579,0.311516
710.9897,0.307701
711.9215,0.306465
712.8534,0.306154
713.7852,0.306398
714.7170,0.305734
715.6489,0.303070
716.5807,0.300349
717.5125,0.300155
718.4444,0.300060
719.3762,0.297438
720.3080,0.295392
721.2399,0.291054
722.1717,0.288867
723.1035,0.292254
724.0354,0.294277
724.9672,0.292062
725.8990,0.290884
726.8309,0.291139
727.7627,0.289925
728.6945,0.285667
729.6264,0.283668
730.5582,0.285047
731.4901,0.284243
732.4219,0.280492
733.3537,0.277342
734.2856,0.274627
735.2174,0.274127
736.1492,0.276221
737.0811,0.275543
738.0129,0.271045
738.9447,0.268665
739.8766,0.267792
740.8084,0.266607
741.7402,0.266561
742.6721,0.268477
743.6039,0.267316
744.5357,0.264231
745.4676,0.261766
746.3994,0.260421
747.3312,0.260927
748.2631,0.260728
749.1949,0.258921
750.1267,0.257247
751.0586,0.254575
751.9904,0.252082
752.9222,0.249300
753.8541,0.248302
754.7859,0.247806
755.7177,0.247459
756.6496,0.247367
757.5814,0.246417
758.5132,0.243946
759.4451,0.242679
760.3769,0.241178
761.3088,0.238990
762.2406,0.237759
763.1724,0.235619
764.1043,0.233748
765.0361,0.232369
765.9679,0.230023
766.8998,0.230389
767.8316,0.231440
768.7634,0.229549
769.6953,0.227559
770.6271,0.227153
771.5589,0.225778
772.4908,0.224136
773.4226,0.223138
774.3544,0.222155
775.2863,0.220467
776.2181,0.219049
777.1499,0.219539
778.0818,0.219621
779.0136,0.216807
779.9454,0.214169
780.8773,0.213034
781.8091,0.213673
782.7409,0.213372
783.6728,0.211559
784.6046,0.209532
785.5364,0.206888
786.4683,0.205454
787.4001,0.205040
788.3320,0.204642
789.2638,0.203640
790.1956,0.201117
791.1275,0.198613
792.0593,0.198404
792.9911,0.197379
793.9230,0.194965
794.8548,0.194165
795.7866,0.193149
796.7185,0.192643
797.6503,0.192758
798.5821,0.192293
799.5140,0.190151
800.4458,0.187732
801.3776,0.186718
802.3095,0.186830
803.2413,0.185689
804.1731,0.183417
805.1050,0.181641
806.0368,0.180629
806.9686,0.179773
807.9005,0.179453
808.8323,0.178188
809.7641,0.175996
810.6960,0.174577
811.6278,0.173855
812.5596,0.173136
813.4915,0.171858
814.4233,0.170030
815.3552,0.169588
816.2870,0.168927
817.2188,0.166772
818.1507,0.164895
819.0825,0.162880
820.0143,0.160808
820.9462,0.159925
821.8780,0.159958
822.8098,0.159325
823.7417,0.157947
824.6735,0.157685
825.6053,0.156596
826.5372,0.154725
827.4690,0.153589
828.4008,0.153542
829.3327,0.153082
830.2645,0.151674
831.1963,0.149688
832.1282,0.148686
833.0600,0.147626
833.9918,0.147004
834.9237,0.146068
835.8555,0.144730
836.7873,0.143266
837.7192,0.141566
838.6510,0.140900
839.5828,0.140807
840.5147,0.139667
841.4465,0.137944
842.3784,0.137380
843.3102,0.137166
844.2420,0.136002
845.1739,0.135302
846.1057,0.134497
847.0375,0.133169
847.9694,0.131776
848.9012,0.131577
849.8330,0.131391
850.7649,0.130203
851.6967,0.128789
852.6285,0.127957
853.5604,0.127258
854.4922,0.126996
855.4240,0.126758
856.3559,0.126004
857.2877,0.125446
858.2195,0.124710
859.1514,0.124090
