Wavenumber,Intensity
650.4205,0.317298
651.3523,0.304226
652.2841,0.304411
653.2160,0.311805
654.1478,0.308910
655.0796,0.295060
656.0115,0.288752
656.9433,0.287044
657.8751,0.280630
658.8070,0.283224
659.7388,0.288358
660.6706,0.290177
661.6025,0.289698
662.5343,0.288029
663.4661,0.285242
664.3980,0.281427
665.3298,0.279488
666.2616,0.281374
667.1935,0.279509
668.1253,0.277822
669.0571,0.287352
669.9890,0.287907
670.9208,0.283561
671.8526,0.283632
672.7845,0.281214
673.7163,0.275481
674.6481,0.278053
675.5800,0.284436
676.5118,0.280177
677.4437,0.274544
678.3755,0.271377
679.3073,0.269947
680.2392,0.271861
681.1710,0.269881
682.1028,0.266523
683.0347,0.270381
683.9665,0.269962
684.8983,0.264334
685.8302,0.259292
686.7620,0.259734
687.6938,0.264309
688.6257,0.265299
689.5575,0.264925
690.4893,0.264132
691.4212,0.260557
692.3530,0.257868
693.2848,0.255352
694.2167,0.257341
695.1485,0.259644
696.0803,0.257622
697.0122,0.253704
697.9440,0.252215
698.8758,0.252732
699.8077,0.248504
700.7395,0.247328
701.6713,0.249043
702.6032,0.246973
703.5350,0.246582
704.4669,0.247406
705.3987,0.244510
706.3305,0.240798
707.2624,0.240050
708.1942,0.240520
709.1260,0.243207
710.0579,0.241717
710.9897,0.238086
711.9215,0.236996
712.8534,0.238017
713.7852,0.236470
714.7170,0.234276
715.6489,0.233614
716.5807,0.234546
717.5125,0.233980
718.4444,0.233770
719.3762,0.234182
720.3080,0.232774
721.2399,0.227159
722.1717,0.222447
723.1035,0.222688
724.0354,0.224426
724.9672,0.224991
725.8990,0.224268
726.8309,0.221674
727.7627,0.220381
728.6945,0.221615
729.6264,0.219634
730.5582,0.216331
731.4901,0.215997
732.4219,0.215290
733.3537,0.215052
734.2856,0.216016
735.2174,0.215073
736.1492,0.211504
737.0811,0.209379
738.0129,0.208109
738.9447,0.206646
739.8766,0.206461
740.8084,0.206456
741.7402,0.204462
742.6721,0.203127
743.6039,0.202489
744.5357,0.202917
745.4676,0.203474
746.3994,0.201146
747.3312,0.199379
748.2631,0.200113
749.1949,0.199175
750.1267,0.196105
751.0586,0.192864
751.9904,0.192428
752.9222,0.192330
753.8541,0.190812
754.7859,0.190984
755.7177,0.190283
756.6496,0.187389
757.5814,0.186796
758.5132,0.186936
759.4451,0.188287
760.3769,0.187050
761.3088,0.184699
762.2406,0.183465
763.1724,0.181353
764.1043,0.179566
765.0361,0.180132
765.9679,0.181343
766.8998,0.181180
767.8316,0.178694
768.7634,0.175720
769.6953,0.174257
770.6271,0.173495
771.5589,0.172860
772.4908,0.172643
773.4226,0.171674
774.3544,0.170550
775.2863,0.169525
776.2181,0.169167
777.1499,0.168472
778.0818,0.166531
779.0136,0.165021
779.9454,0.165499
780.8773,0.164282
781.8091,0.162141
782.7409,0.161646
783.6728,0.161464
784.6046,0.159926
785.5364,0.159582
786.4683,0.159411
787.4001,0.158454
788.3320,0.156716
789.2638,0.155107
790.1956,0.153359
791.1275,0.152141
792.0593,0.151601
792.9911,0.151917
793.9230,0.152024
794.8548,0.150690
795.7866,0.150419
796.7185,0.150820
797.6503,0.149533
798.5821,0.148623
799.5140,0.148908
800.4458,0.149414
801.3776,0.148409
802.3095,0.146623
803.2413,0.145967
804.1731,0.146035
805.1050,0.145236
806.0368,0.144318
806.9686,0.143339
807.9005,0.141847
808.8323,0.138960
809.7641,0.136177
810.6960,0.135697
811.6278,0.134962
812.5596,0.133041
813.4915,0.131243
814.4233,0.129895
815.3552,0.128534
816.2870,0.127254
817.2188,0.127044
818.1507,0.125618
819.0825,0.123647
820.0143,0.122471
820.9462,0.122171
821.8780,0.122178
822.8098,0.121594
823.7417,0.120518
824.6735,0.119133
825.6053,0.117626
826.5372,0.116460
827.4690,0.115703
828.4008,0.114529
829.3327,0.113771
830.2645,0.113417
831.1963,0.112352
832.1282,0.111525
833.0600,0.110606
833.9918,0.109887
834.9237,0.109714
835.8555,0.109461
836.7873,0.108757
837.7192,0.107873
838.6510,0.107021
839.5828,0.105770
840.5147,0.104534
841.4465,0.104416
842.3784,0.103642
843.3102,0.103120
844.2420,0.103553
845.1739,0.103048
846.1057,0.101128
847.0375,0.100101
847.9694,0.100444
848.9012,0.100471
849.8330,0.100104
850.7649,0.099434
851.6967,0.098853
852.6285,0.098276
853.5604,0.097633
854.4922,0.097782
855.4240,0.097052
856.3559,0.096894
857.2877,0.097744
858.2195,0.097870
859.1514,0.097411
860.0832,0.097243
861.0150,0.098227
861.9469,0.099447
862.8787,0.099488
863.8105,0.100055
864.7424,0.101968
865.6742,0.104212
866.6060,0.106675
867.5379,0.109708
868.4697,0.113504
869.4016,0.117665
870.3334,0.123703
871.2652,0.131023
872.1971,0.138923
873.1289,0.148937
874.0607,0.159940
874.9926,0.170839
875.9244,0.181458
876.8562,0.190555
877.7881,0.196824
878.7199,0.198530
879.6517,0.196214
880.5836,0.190252
881.5154,0.180310
882.4472,0.168456
883.3791,0.156097
884.3109,0.144131
885.2427,0.132491
886.1746,0.122134
887.1064,0.112860
888.0382,0.104885
888.9701,0.098238
889.9019,0.092561
890.8337,0.087458
891.7656,0.082820
892.6974,0.079649
893.6292,0.077300
894.5611,0.074862
895.4929,0.072634
896.4247,0.070844
897.3566,0.069587
898.2884,0.068551
899.2203,0.066774
900.1521,0.065120
901.0839,0.064507
902.0158,0.063797
902.9476,0.063040
903.8794,0.062871
904.8113,0.062399
905.7431,0.061538
906.6749,0.060606
907.6068,0.059958
908.5386,0.059474
909.4704,0.059019
910.4023,0.058389
911.3341,0.057791
912.2659,0.057361
913.1978,0.056898
914.1296,0.056312
915.0614,0.055686
915.9933,0.055261
916.9251,0.055133
917.8569,0.054930
918.7888,0.054755
919.7206,0.054470
920.6524,0.054082
921.5843,0.053573
922.5161,0.052999
923.4479,0.053161
924.3798,0.052900
925.3116,0.052179
926.2435,0.051884
927.1753,0.051659
928.1071,0.051197
929.0390,0.050806
929.9708,0.050469
930.9026,0.050348
931.8345,0.050312
932.7663,0.050300
933.6981,0.050084
934.6300,0.049758
935.5618,0.049265
936.4936,0.048480
937.4255,0.048379
938.3573,0.048344
939.2891,0.048092
940.2210,0.047885
941.1528,0.047904
942.0846,0.047968
943.0165,0.047886
943.9483,0.047759
944.8801,0.047809
945.8120,0.047704
946.7438,0.047407
947.6756,0.047256
948.6075,0.047246
949.5393,0.047228
950.4711,0.047010
951.4030,0.046775
952.3348,0.046821
953.2667,0.046709
954.1985,0.046312
955.1303,0.046180
956.0622,0.046205
956.9940,0.046320
957.9258,0.046186
958.8577,0.045735
959.7895,0.045832
960.7213,0.046354
961.6532,0.046035
962.5850,0.045424
963.5168,0.045435
964.4487,0.045793
965.3805,0.045666
966.3123,0.045821
967.2442,0.046194
968.1760,0.046072
969.1078,0.045856
970.0397,0.045852
970.9715,0.045821
971.9033,0.045555
972.8352,0.045519
973.7670,0.045653
974.6988,0.045755
975.6307,0.045875
976.5625,0.046140
977.4943,0.046499
978.4262,0.046508
979.3580,0.046595
980.2899,0.046930
981.2217,0.046938
982.1535,0.046746
983.0854,0.046942
984.0172,0.047215
984.9490,0.047345
985.8809,0.047567
986.8127,0.047811
987.7445,0.047824
988.6764,0.047863
989.6082,0.048077
990.5400,0.048639
991.4719,0.049143
992.4037,0.049232
993.3355,0.049546
994.2674,0.050235
995.1992,0.050578
996.1310,0.050714
997.0629,0.051122
997.9947,0.051404
998.9265,0.051749
999.8584,0.052395
1000.7902,0.053005
1001.7220,0.053725
1002.6539,0.054362
1003.5857,0.054980
1004.5175,0.055622
1005.4494,0.056380
1006.3812,0.057282
1007.3131,0.057880
1008.2449,0.058639
1009.1767,0.059885
1010.1086,0.061112
1011.0404,0.062404
1011.9722,0.063927
1012.9041,0.065388
1013.8359,0.066828
1014.7677,0.068372
1015.6996,0.070019
1016.6314,0.072175
1017.5632,0.074387
1018.4951,0.076811
1019.4269,0.079504
1020.3587,0.082554
1021.2906,0.086105
1022.2224,0.090038
1023.1542,0.094014
1024.0861,0.098271
1025.0179,0.103446
1025.9497,0.109149
1026.8816,0.115435
1027.8134,0.122458
1028.7452,0.129946
1029.6771,0.138432
1030.6089,0.148392
1031.5407,0.159441
1032.4726,0.172006
1033.4044,0.186320
1034.3362,0.202580
1035.2681,0.220871
1036.1999,0.240806
1037.1318,0.262349
1038.0636,0.285096
1038.9954,0.308731
1039.9273,0.331316
1040.8591,0.351918
1041.7909,0.369830
1042.7228,0.382815
1043.6546,0.389587
1044.5864,0.389766
1045.5183,0.383138
1046.4501,0.371268
1047.3819,0.355369
1048.3138,0.336110
1049.2456,0.314487
1050.1774,0.291409
1051.1093,0.267851
1052.0411,0.244368
1052.9729,0.221620
1053.9048,0.200352
1054.8366,0.180806
1055.7684,0.163046
1056.7003,0.147588
1057.6321,0.134260
1058.5639,0.122893
1059.4958,0.113748
1060.4276,0.106713
1061.3594,0.101420
1062.2913,0.097137
1063.2231,0.093832
1064.1550,0.092008
1065.0868,0.091098
1066.0186,0.090733
1066.9505,0.091163
1067.8823,0.092060
1068.8141,0.093156
1069.7460,0.094704
1070.6778,0.097075
1071.6096,0.099960
1072.5415,0.103191
1073.4733,0.106700
1074.4051,0.110720
1075.3370,0.115011
1076.2688,0.119743
1077.2006,0.124631
1078.1325,0.129818
1079.0643,0.135033
1079.9961,0.140040
1080.9280,0.145081
1081.8598,0.150173
1082.7916,0.154505
1083.7235,0.157657
1084.6553,0.160218
1085.5871,0.161906
1086.5190,0.161723
1087.4508,0.160132
1088.3826,0.157652
1089.3145,0.153979
1090.2463,0.148782
1091.1782,0.142340
1092.1100,0.135294
1093.0418,0.127618
1093.9737,0.119784
1094.9055,0.112004
1095.8373,0.104342
1096.7692,0.097142
1097.7010,0.090381
1098.6328,0.083979
1099.5647,0.078289
1100.4965,0.073451
1101.4283,0.069216
1102.3602,0.065294
1103.2920,0.061987
1104.2238,0.059310
1105.1557,0.056764
1106.0875,0.054494
1107.0193,0.052659
1107.9512,0.051168
1108.8830,0.050078
1109.8148,0.048721
1110.7467,0.047540
1111.6785,0.046941
1112.6103,0.046464
1113.5422,0.045681
1114.4740,0.044861
1115.4058,0.044323
1116.3377,0.043920
1117.2695,0.043654
1118.2014,0.043303
1119.1332,0.043062
1120.0650,0.042997
1120.9969,0.042691
1121.9287,0.042456
1122.8605,0.042373
1123.7924,0.042138
1124.7242,0.042051
1125.6560,0.041768
1126.5879,0.041473
1127.5197,0.041391
1128.4515,0.041287
1129.3834,0.041017
1130.3152,0.040732
1131.2470,0.040637
1132.1789,0.040523
1133.1107,0.040155
1134.0425,0.039895
1134.9744,0.039646
1135.9062,0.039437
1136.8380,0.039160
1137.7699,0.038720
1138.7017,0.038598
1139.6335,0.038416
1140.5654,0.038129
1141.4972,0.038010
1142.4290,0.037831
1143.3609,0.037515
1144.2927,0.037403
1145.2246,0.037460
1146.1564,0.037394
1147.0882,0.037315
1148.0201,0.037356
1148.9519,0.037444
1149.8837,0.037349
1150.8156,0.037267
1151.7474,0.037120
1152.6792,0.036877
1153.6111,0.036937
1154.5429,0.036687
1155.4747,0.036615
1156.4066,0.036614
1157.3384,0.036265
1158.2702,0.036015
1159.2021,0.035850
1160.1339,0.035395
1161.0657,0.035071
1161.9976,0.034917
1162.9294,0.034582
1163.8612,0.034029
1164.7931,0.033792
1165.7249,0.033646
1166.6567,0.033304
1167.5886,0.033043
1168.5204,0.032834
1169.4522,0.032687
1170.3841,0.032552
1171.3159,0.032552
1172.2477,0.032172
1173.1796,0.031812
1174.1114,0.032028
1175.0433,0.032201
1175.9751,0.032193
1176.9069,0.032037
1177.8388,0.031870
1178.7706,0.031940
1179.7024,0.032036
1180.6343,0.031838
1181.5661,0.031695
1182.4979,0.031526
1183.4298,0.031573
1184.3616,0.031773
1185.2934,0.031802
1186.2253,0.031720
1187.1571,0.031724
1188.0889,0.031711
1189.0208,0.031786
1189.9526,0.031779
1190.8844,0.031723
1191.8163,0.031886
1192.7481,0.031955
1193.6799,0.031777
1194.6118,0.031761
1195.5436,0.031958
1196.4754,0.032259
1197.4073,0.032204
1198.3391,0.031873
1199.2709,0.031799
1200.2028,0.031799
1201.1346,0.031899
1202.0665,0.032032
1202.9983,0.032002
1203.9301,0.032107
1204.8620,0.032072
1205.7938,0.032098
1206.7256,0.032168
1207.6575,0.032327
1208.5893,0.032390
1209.5211,0.032389
1210.4530,0.032135
1211.3848,0.032047
1212.3166,0.032323
1213.2485,0.032753
1214.1803,0.032837
1215.1121,0.032833
1216.0440,0.032879
1216.9758,0.032890
1217.9076,0.032731
1218.8395,0.032721
1219.7713,0.033209
1220.7031,0.033655
1221.6350,0.033409
1222.5668,0.033231
1223.4986,0.033486
1224.4305,0.033578
1225.3623,0.033740
1226.2941,0.033661
1227.2260,0.033524
1228.1578,0.033773
1229.0897,0.033957
1230.0215,0.034044
1230.9533,0.034138
1231.8852,0.034329
1232.8170,0.034540
1233.7488,0.034603
1234.6807,0.034613
1235.6125,0.034858
1236.5443,0.034904
1237.4762,0.035126
1238.4080,0.035663
1239.3398,0.035786
1240.2717,0.035559
1241.2035,0.035553
1242.1353,0.035870
1243.0672,0.036149
1243.9990,0.036607
1244.9308,0.036945
1245.8627,0.036936
1246.7945,0.037145
1247.7263,0.037571
1248.6582,0.037726
1249.5900,0.037930
1250.5218,0.038349
1251.4537,0.038752
1252.3855,0.039172
1253.3173,0.039607
1254.2492,0.040065
1255.1810,0.040300
1256.1129,0.040766
1257.0447,0.041442
1257.9765,0.041968
1258.9084,0.042474
1259.8402,0.043158
1260.7720,0.044016
1261.7039,0.044715
1262.6357,0.045396
1263.5675,0.046238
1264.4994,0.047298
1265.4312,0.048392
1266.3630,0.049528
1267.2949,0.050464
1268.2267,0.051141
1269.1585,0.051933
1270.0904,0.053010
1271.0222,0.053742
1271.9540,0.054365
1272.8859,0.054997
1273.8177,0.055235
1274.7495,0.055178
1275.6814,0.054879
1276.6132,0.054418
1277.5450,0.054148
1278.4769,0.053611
1279.4087,0.052788
1280.3405,0.051940
1281.2724,0.051022
1282.2042,0.050322
1283.1361,0.049776
1284.0679,0.049066
1284.9997,0.048690
1285.9316,0.048636
1286.8634,0.048362
1287.7952,0.048268
1288.7271,0.048436
1289.6589,0.048557
1290.5907,0.048578
1291.5226,0.048427
1292.4544,0.048623
1293.3862,0.048791
1294.3181,0.048725
1295.2499,0.048944
1296.1817,0.049642
1297.1136,0.050281
