Wavenumber,Intensity
650.4205,0.405463
651.3523,0.406657
652.2841,0.396038
653.2160,0.381575
654.1478,0.378693
655.0796,0.382677
656.0115,0.386239
656.9433,0.380705
657.8751,0.381395
658.8070,0.391854
659.7388,0.390026
660.6706,0.384114
661.6025,0.381568
662.5343,0.381041
663.4661,0.375897
664.3980,0.375872
665.3298,0.384513
666.2616,0.382853
667.1935,0.366323
668.1253,0.350514
669.0571,0.362715
669.9890,0.374734
670.9208,0.377507
671.8526,0.379884
672.7845,0.375125
673.7163,0.366105
674.6481,0.360365
675.5800,0.360461
676.5118,0.362729
677.4437,0.366336
678.3755,0.364233
679.3073,0.353324
680.2392,0.351784
681.1710,0.353924
682.1028,0.347888
683.0347,0.347593
683.9665,0.353259
684.8983,0.356026
685.8302,0.352403
686.7620,0.348929
687.6938,0.347670
688.6257,0.343360
689.5575,0.341556
690.4893,0.344313
691.4212,0.343690
692.3530,0.339525
693.2848,0.335912
694.2167,0.333154
695.1485,0.331946
696.0803,0.334411
697.0122,0.336430
697.9440,0.337840
698.8758,0.333005
699.8077,0.327310
700.7395,0.328310
701.6713,0.329016
702.6032,0.327914
703.5350,0.328326
704.4669,0.325076
705.3987,0.323045
706.3305,0.324650
707.2624,0.324094
708.1942,0.318647
709.1260,0.313603
710.0579,0.312569
710.9897,0.313793
711.9215,0.313457
712.8534,0.311264
713.7852,0.307087
714.7170,0.308426
715.6489,0.311234
716.5807,0.307016
717.5125,0.302700
718.4444,0.300693
719.3762,0.298929
720.3080,0.299846
721.2399,0.301558
722.1717,0.302777
723.1035,0.299415
724.0354,0.296797
724.9672,0.295002
725.8990,0.293789
726.8309,0.293607
727.7627,0.292759
728.6945,0.289455
729.6264,0.287104
730.5582,0.285578
731.4901,0.282057
732.4219,0.279820
733.3537,0.282235
734.2856,0.281984
735.2174,0.280308
736.1492,0.279823
737.0811,0.279939
738.0129,0.278996
738.9447,0.278662
739.8766,0.276232
740.8084,0.272876
741.7402,0.272012
742.6721,0.271984
743.6039,0.271214
744.5357,0.268791
745.4676,0.263352
746.3994,0.261031
747.3312,0.259931
748.2631,0.258067
749.1949,0.258434
750.1267,0.260023
751.0586,0.259277
751.9904,0.256893
752.9222,0.253609
753.8541,0.252195
754.7859,0.251166
755.7177,0.250598
756.6496,0.250125
757.5814,0.248634
758.5132,0.248562
759.4451,0.248457
760.3769,0.245424
761.3088,0.242373
