Wavenumber,Intensity
650.4205,0.382912
651.3523,0.383625
652.2841,0.375417
653.2160,0.359838
654.1478,0.360998
655.0796,0.375417
656.0115,0.384308
656.9433,0.386581
657.8751,0.381538
658.8070,0.378966
659.7388,0.372379
660.6706,0.369750
661.6025,0.371750
662.5343,0.371157
663.4661,0.368728
664.3980,0.363125
665.3298,0.362166
666.2616,0.369610
667.1935,0.371258
668.1253,0.366403
669.0571,0.370891
669.9890,0.363711
670.9208,0.354054
671.8526,0.352367
672.7845,0.349255
673.7163,0.347611
674.6481,0.354858
675.5800,0.357533
676.5118,0.345999
677.4437,0.342999
678.3755,0.347409
679.3073,0.346513
680.2392,0.341777
681.1710,0.343441
682.1028,0.346571
683.0347,0.341970
683.9665,0.339855
684.8983,0.341793
685.8302,0.340022
686.7620,0.338750
687.6938,0.336049
688.6257,0.333634
689.5575,0.337224
690.4893,0.338959
691.4212,0.334453
692.3530,0.328037
693.2848,0.322323
694.2167,0.322976
695.1485,0.325660
696.0803,0.327644
697.0122,0.324188
697.9440,0.319416
698.8758,0.320329
699.8077,0.321730
700.7395,0.317490
701.6713,0.316257
702.6032,0.318068
703.5350,0.314178
704.4669,0.310381
705.3987,0.312253
706.3305,0.314215
707.2624,0.312125
708.1942,0.307064
709.1260,0.306157
710.0579,0.307066
710.9897,0.305712
711.9215,0.305052
712.8534,0.304440
713.7852,0.301384
714.7170,0.299981
715.6489,0.299677
716.5807,0.298497
717.5125,0.293514
718.4444,0.292107
719.3762,0.292859
720.3080,0.292886
721.2399,0.293105
722.1717,0.292195
723.1035,0.291733
724.0354,0.289735
724.9672,0.287085
725.8990,0.285666
726.8309,0.282980
727.7627,0.281518
728.6945,0.280196
729.6264,0.277529
730.5582,0.275851
731.4901,0.274838
732.4219,0.273648
733.3537,0.272808
734.2856,0.271885
735.2174,0.271279
736.1492,0.270515
737.0811,0.270418
738.0129,0.269262
738.9447,0.267952
739.8766,0.266734
740.8084,0.264821
741.7402,0.262095
742.6721,0.261563
743.6039,0.260846
744.5357,0.259553
745.4676,0.258313
746.3994,0.257283
747.3312,0.256074
748.2631,0.253035
749.1949,0.251778
750.1267,0.251588
751.0586,0.249213
751.9904,0.249791
752.9222,0.247984
753.8541,0.246196
754.7859,0.245663
755.7177,0.242574
756.6496,0.240240
757.5814,0.239305
758.5132,0.238413
759.4451,0.237986
760.3769,0.236594
761.3088,0.235697
762.2406,0.234787
763.1724,0.232920
764.1043,0.230948
765.0361,0.229864
765.9679,0.229913
766.8998,0.229000
767.8316,0.227214
768.7634,0.228005
769.6953,0.227444
770.6271,0.223184
771.5589,0.221185
772.4908,0.221325
773.4226,0.219852
774.3544,0.218197
775.2863,0.216472
776.2181,0.214728
777.1499,0.214301
778.0818,0.213288
779.0136,0.212020
779.9454,0.210723
780.8773,0.208659
781.8091,0.208776
782.7409,0.209741
783.6728,0.208937
784.6046,0.205724
785.5364,0.203160
786.4683,0.202222
787.4001,0.202248
788.3320,0.201054
789.2638,0.199012
790.1956,0.197492
791.1275,0.195898
792.0593,0.194218
792.9911,0.193147
793.9230,0.192650
794.8548,0.192762
795.7866,0.191585
796.7185,0.190096
797.6503,0.189062
798.5821,0.188632
799.5140,0.187729
800.4458,0.186263
801.3776,0.184985
802.3095,0.184491
803.2413,0.183301
804.1731,0.181122
805.1050,0.180444
806.0368,0.180091
806.9686,0.178694
807.9005,0.177291
808.8323,0.175502
809.7641,0.173484
810.6960,0.172418
811.6278,0.171425
812.5596,0.169568
813.4915,0.167792
814.4233,0.167591
815.3552,0.167693
816.2870,0.165567
817.2188,0.163436
818.1507,0.162656
819.0825,0.161769
820.0143,0.160203
820.9462,0.158806
821.8780,0.157331
822.8098,0.156257
823.7417,0.154968
824.6735,0.154838
825.6053,0.153570
826.5372,0.151482
827.4690,0.150758
828.4008,0.150366
829.3327,0.148582
830.2645,0.147544
831.1963,0.147722
832.1282,0.146640
833.0600,0.145218
833.9918,0.144670
834.9237,0.143519
835.8555,0.142354
836.7873,0.142005
837.7192,0.141527
838.6510,0.140612
839.5828,0.139257
840.5147,0.137236
841.4465,0.135712
842.3784,0.134722
843.3102,0.133991
844.2420,0.133289
845.1739,0.132561
846.1057,0.131974
847.0375,0.131648
847.9694,0.130996
848.9012,0.129585
849.8330,0.127480
850.7649,0.126229
851.6967,0.126325
852.6285,0.126603
853.5604,0.126502
854.4922,0.125550
855.4240,0.123974
856.3559,0.123119
857.2877,0.122670
858.2195,0.122156
859.1514,0.122277
860.0832,0.122405
861.0150,0.122183
861.9469,0.122190
862.8787,0.122392
863.8105,0.122643
864.7424,0.122266
865.6742,0.122831
866.6060,0.123510
867.5379,0.124790
