Wavenumber,Intensity
650.4205,0.304640
651.3523,0.303203
652.2841,0.299650
653.2160,0.293872
654.1478,0.290396
655.0796,0.290186
656.0115,0.288161
656.9433,0.283780
657.8751,0.285677
658.8070,0.284956
659.7388,0.282844
660.6706,0.290594
661.6025,0.295785
662.5343,0.295369
663.4661,0.296709
664.3980,0.298501
665.3298,0.290936
666.2616,0.282144
667.1935,0.282744
668.1253,0.303842
669.0571,0.313207
669.9890,0.302160
670.9208,0.292765
671.8526,0.282029
672.7845,0.281724
673.7163,0.282612
674.6481,0.277485
675.5800,0.272341
676.5118,0.270499
677.4437,0.274761
678.3755,0.276171
679.3073,0.274239
680.2392,0.272966
681.1710,0.270642
682.1028,0.267690
683.0347,0.268036
683.9665,0.271426
684.8983,0.269132
685.8302,0.264212
686.7620,0.263336
687.6938,0.257560
688.6257,0.258812
689.5575,0.268234
690.4893,0.267492
691.4212,0.258034
692.3530,0.259158
693.2848,0.262603
694.2167,0.259277
695.1485,0.257437
696.0803,0.255616
697.0122,0.251789
697.9440,0.250483
698.8758,0.250501
699.8077,0.250854
700.7395,0.251960
701.6713,0.251501
702.6032,0.250369
703.5350,0.248338
704.4669,0.245300
705.3987,0.244571
706.3305,0.242905
707.2624,0.242291
708.1942,0.243821
709.1260,0.244631
710.0579,0.241163
710.9897,0.237281
711.9215,0.238332
712.8534,0.238933
713.7852,0.237097
714.7170,0.236542
715.6489,0.233466
716.5807,0.233758
717.5125,0.234345
718.4444,0.231432
719.3762,0.230614
720.3080,0.231688
721.2399,0.231036
722.1717,0.229745
723.1035,0.226819
724.0354,0.223413
724.9672,0.221841
725.8990,0.221176
726.8309,0.219670
727.7627,0.217963
728.6945,0.217611
729.6264,0.217431
730.5582,0.216477
731.4901,0.216853
732.4219,0.216116
733.3537,0.214541
734.2856,0.213335
735.2174,0.212831
736.1492,0.213064
737.0811,0.212543
738.0129,0.210587
738.9447,0.209614
739.8766,0.210043
740.8084,0.208795
741.7402,0.205864
742.6721,0.204652
743.6039,0.204267
744.5357,0.203792
745.4676,0.202229
746.3994,0.200815
747.3312,0.199919
748.2631,0.197192
749.1949,0.195209
750.1267,0.195935
751.0586,0.195462
751.9904,0.194199
752.9222,0.193386
753.8541,0.191980
754.7859,0.190865
755.7177,0.190441
756.6496,0.189965
757.5814,0.188909
758.5132,0.187008
759.4451,0.186527
760.3769,0.184626
761.3088,0.181594
762.2406,0.180554
763.1724,0.181639
764.1043,0.182943
765.0361,0.181788
765.9679,0.179992
766.8998,0.178539
