Wavenumber,Intensity
650.4205,0.378547
651.3523,0.382356
652.2841,0.387541
653.2160,0.380236
654.1478,0.373178
655.0796,0.371466
656.0115,0.366754
656.9433,0.360891
657.8751,0.356247
658.8070,0.360750
659.7388,0.371579
660.6706,0.386368
661.6025,0.389007
662.5343,0.378259
663.4661,0.371994
664.3980,0.364854
665.3298,0.355419
666.2616,0.362124
667.1935,0.373126
668.1253,0.373780
669.0571,0.371626
669.9890,0.374461
670.9208,0.368149
671.8526,0.355429
672.7845,0.349208
673.7163,0.353814
674.6481,0.357278
675.5800,0.353684
676.5118,0.343622
677.4437,0.340780
678.3755,0.348609
679.3073,0.354563
680.2392,0.349244
681.1710,0.342622
682.1028,0.342060
683.0347,0.343020
683.9665,0.341040
684.8983,0.341913
685.8302,0.341480
686.7620,0.343287
687.6938,0.344965
688.6257,0.339175
689.5575,0.335687
690.4893,0.336732
691.4212,0.335337
692.3530,0.330323
693.2848,0.325737
694.2167,0.326667
695.1485,0.327149
696.0803,0.323292
697.0122,0.318650
697.9440,0.319446
698.8758,0.321372
699.8077,0.320975
700.7395,0.320421
701.6713,0.320613
702.6032,0.317341
703.5350,0.314649
704.4669,0.312421
705.3987,0.313388
706.3305,0.316376
707.2624,0.315229
708.1942,0.311208
709.1260,0.311116
710.0579,0.309427
710.9897,0.306020
711.9215,0.303660
712.8534,0.299696
713.7852,0.298039
714.7170,0.300066
715.6489,0.300562
716.5807,0.299910
717.5125,0.297007
718.4444,0.294390
719.3762,0.293465
720.3080,0.291759
721.2399,0.290463
722.1717,0.288445
723.1035,0.284981
724.0354,0.286770
724.9672,0.288257
725.8990,0.287580
726.8309,0.286637
727.7627,0.285979
728.6945,0.284766
729.6264,0.281042
730.5582,0.278756
731.4901,0.277498
732.4219,0.275504
733.3537,0.275048
734.2856,0.275196
735.2174,0.272885
736.1492,0.269991
737.0811,0.270017
738.0129,0.268982
738.9447,0.268859
739.8766,0.268962
740.8084,0.267278
741.7402,0.267319
742.6721,0.265847
743.6039,0.259513
744.5357,0.256233
745.4676,0.257119
746.3994,0.257168
747.3312,0.255855
748.2631,0.254004
749.1949,0.253292
750.1267,0.253551
751.0586,0.253045
751.9904,0.252166
752.9222,0.249201
753.8541,0.246725
754.7859,0.245322
755.7177,0.246086
756.6496,0.244560
757.5814,0.240618
758.5132,0.238614
759.4451,0.238446
760.3769,0.237460
761.3088,0.236646
762.2406,0.237746
763.1724,0.237523
764.1043,0.235138
765.0361,0.233042
765.9679,0.229920
766.8998,0.228855
767.8316,0.228430
768.7634,0.226434
769.6953,0.224966
770.6271,0.225196
771.5589,0.224490
772.4908,0.221665
773.4226,0.219947
774.3544,0.219751
775.2863,0.218332
776.2181,0.216354
777.1499,0.213891
778.0818,0.213425
779.0136,0.213771
779.9454,0.213375
780.8773,0.212794
781.8091,0.211036
782.7409,0.206490
783.6728,0.204385
784.6046,0.205092
785.5364,0.205912
786.4683,0.204254
787.4001,0.201825
788.3320,0.199816
789.2638,0.199040
790.1956,0.198559
791.1275,0.198830
792.0593,0.198121
792.9911,0.196138
793.9230,0.195120
794.8548,0.194188
795.7866,0.192397
796.7185,0.190731
797.6503,0.188853
798.5821,0.187696
799.5140,0.186756
800.4458,0.186146
801.3776,0.184509
802.3095,0.183401
803.2413,0.183567
804.1731,0.183246
805.1050,0.181094
806.0368,0.178738
806.9686,0.178511
807.9005,0.178135
808.8323,0.175997
