Wavenumber,Intensity
650.4205,0.375695
651.3523,0.385078
652.2841,0.395630
653.2160,0.381043
654.1478,0.368974
655.0796,0.371657
656.0115,0.373173
656.9433,0.373163
657.8751,0.376969
658.8070,0.374028
659.7388,0.371843
660.6706,0.379893
661.6025,0.383354
662.5343,0.376378
663.4661,0.365838
664.3980,0.365132
665.3298,0.365766
666.2616,0.357022
667.1935,0.348969
668.1253,0.368437
669.0571,0.380647
669.9890,0.361516
670.9208,0.354264
671.8526,0.355412
672.7845,0.357397
673.7163,0.360804
674.6481,0.359531
675.5800,0.355664
676.5118,0.361018
677.4437,0.362411
678.3755,0.354497
679.3073,0.355517
680.2392,0.351966
681.1710,0.344477
682.1028,0.344300
683.0347,0.346557
683.9665,0.345440
684.8983,0.343864
685.8302,0.342275
686.7620,0.342160
687.6938,0.341627
688.6257,0.341615
689.5575,0.338406
690.4893,0.338452
691.4212,0.340094
692.3530,0.334412
693.2848,0.326263
694.2167,0.323285
695.1485,0.324496
696.0803,0.325999
697.0122,0.326307
697.9440,0.329574
698.8758,0.329228
699.8077,0.324399
700.7395,0.322082
701.6713,0.320167
702.6032,0.316119
703.5350,0.318181
704.4669,0.319504
705.3987,0.316335
706.3305,0.313567
707.2624,0.314580
708.1942,0.313482
709.1260,0.309783
710.0579,0.310881
710.9897,0.312675
711.9215,0.306755
712.8534,0.298892
713.7852,0.298674
714.7170,0.304007
715.6489,0.301254
716.5807,0.298303
717.5125,0.297067
718.4444,0.295490
719.3762,0.296338
720.3080,0.297629
721.2399,0.294159
722.1717,0.291834
723.1035,0.291595
724.0354,0.291871
724.9672,0.292132
725.8990,0.288237
726.8309,0.284669
727.7627,0.284681
728.6945,0.281420
729.6264,0.280453
730.5582,0.283152
731.4901,0.282000
732.4219,0.279362
733.3537,0.278746
734.2856,0.275106
735.2174,0.270474
736.1492,0.267792
737.0811,0.268894
738.0129,0.270558
738.9447,0.271179
739.8766,0.270039
740.8084,0.268043
741.7402,0.265336
742.6721,0.261716
743.6039,0.261168
744.5357,0.262985
745.4676,0.262669
746.3994,0.260404
747.3312,0.257847
748.2631,0.257281
749.1949,0.256568
750.1267,0.254702
751.0586,0.252074
751.9904,0.251370
752.9222,0.251606
753.8541,0.250839
754.7859,0.249848
755.7177,0.248501
756.6496,0.245837
757.5814,0.243759
758.5132,0.241722
759.4451,0.239895
760.3769,0.237257
761.3088,0.236655
762.2406,0.236809
763.1724,0.234339
764.1043,0.232373
765.0361,0.233363
765.9679,0.233292
766.8998,0.231918
767.8316,0.231578
768.7634,0.230135
769.6953,0.226675
770.6271,0.224667
771.5589,0.225443
772.4908,0.224771
773.4226,0.221984
774.3544,0.220116
775.2863,0.218825
776.2181,0.218130
777.1499,0.216168
778.0818,0.215017
779.0136,0.213970
779.9454,0.212656
780.8773,0.212472
781.8091,0.211457
782.7409,0.210091
783.6728,0.209206
784.6046,0.207393
785.5364,0.205800
786.4683,0.205182
787.4001,0.203266
788.3320,0.201078
789.2638,0.200765
790.1956,0.200546
791.1275,0.199280
792.0593,0.197647
792.9911,0.197612
793.9230,0.197294
794.8548,0.195515
795.7866,0.192895
796.7185,0.192056
797.6503,0.190899
798.5821,0.188965
799.5140,0.187600
800.4458,0.186600
801.3776,0.185680
802.3095,0.186014
803.2413,0.186244
804.1731,0.185089
805.1050,0.183073
806.0368,0.180743
806.9686,0.179260
807.9005,0.177650
808.8323,0.176660
809.7641,0.175485
810.6960,0.174056
811.6278,0.173690
812.5596,0.172145
813.4915,0.170328
814.4233,0.168909
815.3552,0.167999
816.2870,0.165977
817.2188,0.164477
818.1507,0.164178
819.0825,0.162751
820.0143,0.161621
820.9462,0.161234
821.8780,0.159605
822.8098,0.157623
823.7417,0.155711
824.6735,0.154777
825.6053,0.154474
826.5372,0.153653
827.4690,0.152222
828.4008,0.151256
829.3327,0.151263
830.2645,0.150371
831.1963,0.148500
832.1282,0.147074
833.0600,0.146326
833.9918,0.145422
834.9237,0.143851
835.8555,0.143110
836.7873,0.142787
837.7192,0.142462
838.6510,0.141159
839.5828,0.139052
840.5147,0.137865
841.4465,0.137697
842.3784,0.137043
843.3102,0.134727
