Wavenumber,Intensity
650.4205,0.402340
651.3523,0.384324
652.2841,0.381993
653.2160,0.389571
654.1478,0.404018
655.0796,0.400451
656.0115,0.375289
656.9433,0.367863
657.8751,0.376422
658.8070,0.387403
659.7388,0.392996
660.6706,0.385900
661.6025,0.374212
662.5343,0.366480
663.4661,0.372599
664.3980,0.378360
665.3298,0.370763
666.2616,0.363439
667.1935,0.363900
668.1253,0.382731
669.0571,0.378932
669.9890,0.359707
670.9208,0.360481
671.8526,0.370658
672.7845,0.369472
673.7163,0.360263
674.6481,0.352425
675.5800,0.350664
676.5118,0.354355
677.4437,0.357716
678.3755,0.358073
679.3073,0.360583
680.2392,0.357454
681.1710,0.354337
682.1028,0.347213
683.0347,0.340213
683.9665,0.344887
684.8983,0.351731
685.8302,0.349490
686.7620,0.343060
687.6938,0.340996
688.6257,0.344283
689.5575,0.343233
690.4893,0.339501
691.4212,0.336126
692.3530,0.335924
693.2848,0.335464
694.2167,0.335432
695.1485,0.336219
696.0803,0.332891
697.0122,0.331792
697.9440,0.333848
698.8758,0.331187
699.8077,0.330809
700.7395,0.329555
701.6713,0.327338
702.6032,0.325254
703.5350,0.323267
704.4669,0.324587
705.3987,0.325094
706.3305,0.317205
707.2624,0.312953
708.1942,0.314312
709.1260,0.312710
710.0579,0.309869
710.9897,0.311208
711.9215,0.310110
712.8534,0.308109
713.7852,0.306548
714.7170,0.304522
715.6489,0.304266
716.5807,0.304463
717.5125,0.302345
718.4444,0.301654
719.3762,0.299157
720.3080,0.296501
721.2399,0.297297
722.1717,0.300187
723.1035,0.297928
724.0354,0.291311
724.9672,0.290871
725.8990,0.291905
726.8309,0.288821
727.7627,0.288424
728.6945,0.287112
729.6264,0.286844
730.5582,0.286593
731.4901,0.283938
732.4219,0.281710
733.3537,0.280783
734.2856,0.280366
735.2174,0.279530
736.1492,0.276431
737.0811,0.273448
738.0129,0.273089
738.9447,0.273006
739.8766,0.271877
740.8084,0.271593
741.7402,0.270106
742.6721,0.267725
743.6039,0.264538
744.5357,0.264009
745.4676,0.263643
746.3994,0.263683
747.3312,0.262208
748.2631,0.258858
749.1949,0.258053
750.1267,0.257809
751.0586,0.254725
751.9904,0.254389
752.9222,0.254690
753.8541,0.252290
754.7859,0.251345
755.7177,0.249413
756.6496,0.246044
757.5814,0.245340
758.5132,0.245897
759.4451,0.246217
760.3769,0.244057
761.3088,0.240221
762.2406,0.238586
763.1724,0.237540
764.1043,0.237074
765.0361,0.237199
765.9679,0.236218
766.8998,0.235298
767.8316,0.234553
768.7634,0.232069
769.6953,0.229747
770.6271,0.229466
771.5589,0.229324
772.4908,0.227590
773.4226,0.225870
774.3544,0.225173
775.2863,0.222147
776.2181,0.220403
777.1499,0.219838
778.0818,0.219598
779.0136,0.219971
779.9454,0.218930
780.8773,0.215889
781.8091,0.214604
782.7409,0.213179
783.6728,0.212195
784.6046,0.211401
785.5364,0.209210
786.4683,0.207222
787.4001,0.206296
788.3320,0.205444
789.2638,0.203836
790.1956,0.202255
791.1275,0.202208
792.0593,0.200892
792.9911,0.198852
793.9230,0.197609
794.8548,0.196885
795.7866,0.196039
796.7185,0.194774
797.6503,0.194017
798.5821,0.193551
799.5140,0.192456
800.4458,0.191165
801.3776,0.189347
802.3095,0.187706
803.2413,0.186561
804.1731,0.186408
805.1050,0.185597
806.0368,0.185362
806.9686,0.183512
807.9005,0.180801
808.8323,0.179574
809.7641,0.179326
810.6960,0.177517
811.6278,0.176090
812.5596,0.174941
813.4915,0.173397
814.4233,0.171857
815.3552,0.169753
816.2870,0.167745
817.2188,0.167153
818.1507,0.166236
819.0825,0.166311
820.0143,0.165869
820.9462,0.164540
821.8780,0.162982
822.8098,0.161529
823.7417,0.160190
824.6735,0.159131
825.6053,0.157920
826.5372,0.156498
827.4690,0.154879
828.4008,0.154948
829.3327,0.154565
830.2645,0.152182
831.1963,0.149847
832.1282,0.149403
833.0600,0.149545
833.9918,0.148913
834.9237,0.147536
835.8555,0.146460
836.7873,0.144816
837.7192,0.143686
838.6510,0.143424
839.5828,0.142601
840.5147,0.141295
841.4465,0.140434
842.3784,0.140152
843.3102,0.139345
844.2420,0.138134
845.1739,0.136696
846.1057,0.135202
847.0375,0.134011
847.9694,0.132811
848.9012,0.131838
849.8330,0.131850
850.7649,0.131651
851.6967,0.130261
852.6285,0.129369
853.5604,0.128828
854.4922,0.128156
855.4240,0.127788
856.3559,0.127106
857.2877,0.126051
858.2195,0.126047
859.1514,0.125745
860.0832,0.125490
861.0150,0.124962
861.9469,0.123746
862.8787,0.123174
863.8105,0.123395
864.7424,0.123888
865.6742,0.124486
866.6060,0.124765
867.5379,0.125202
868.4697,0.126621
869.4016,0.128393
870.3334,0.129876
871.2652,0.131959
872.1971,0.134355
873.1289,0.137453
874.0607,0.140787
874.9926,0.143826
875.9244,0.146666
876.8562,0.149188
877.7881,0.150056
878.7199,0.149641
879.6517,0.147213
880.5836,0.142264
881.5154,0.136645
882.4472,0.131398
883.3791,0.126334
884.3109,0.121251
885.2427,0.116321
886.1746,0.111438
887.1064,0.107648
888.0382,0.104697
888.9701,0.102024
889.9019,0.099920
890.8337,0.097758
891.7656,0.095523
892.6974,0.094232
893.6292,0.093115
894.5611,0.091764
895.4929,0.090487
896.4247,0.089942
897.3566,0.089163
898.2884,0.088035
899.2203,0.087132
900.1521,0.086174
901.0839,0.085218
902.0158,0.084445
902.9476,0.084175
903.8794,0.083700
904.8113,0.082891
905.7431,0.082331
906.6749,0.081774
907.6068,0.080885
908.5386,0.080115
909.4704,0.079652
910.4023,0.079271
911.3341,0.078859
912.2659,0.078079
913.1978,0.077140
914.1296,0.076841
915.0614,0.076886
915.9933,0.076509
916.9251,0.075696
917.8569,0.075464
918.7888,0.075133
919.7206,0.074421
920.6524,0.073944
921.5843,0.073635
922.5161,0.073176
923.4479,0.072857
924.3798,0.072707
925.3116,0.072432
926.2435,0.071560
927.1753,0.071023
928.1071,0.070937
929.0390,0.070450
929.9708,0.069932
930.9026,0.069394
931.8345,0.068807
